,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,13.0,0.31709998846054077,"quality, source, search, database, sleep, student, help_seeking, attitude, sampling, university","['sleep', 'quality', 'psychological', 'correlate', 'university', 'student', 'studybackground', 'sleep', 'important', 'physiological', 'process', 'human', 'university', 'student', 'resource', 'limited', 'country', 'often', 'report', 'poor', 'sleep', 'quality', 'due', 'change', 'social', 'opportunity', 'increase', 'academic', 'demand', 'however', 'sleep', 'quality', 'university', 'student', 'study', 'thus', 'study', 'assess', 'quality', 'demographic', 'psychological', 'correlate', 'university', 'student', 'method', 'survey', 'conduct', 'university', 'multistage', 'sampling', 'procedure', 'use', 'enroll', 'student', 'study', 'self', 'administer', 'structure', 'questionnaire', 'include', 'index', 'psqi', 'depression', 'anxiety', 'scale', 'perceive', 'stress', 'select', 'step', 'instrument', 'use', 'study', 'research', 'include', 'student', 'mean', 'use', 'characterize', 'sleep', 'quality', 'variable', 'analysis', 'variance', 'binary', 'procedure', 'also', 'use', 'result', 'prevalence', 'poor', 'sleep', 'quality', 'total', 'psqi', 'score', 'female', 'student', 'adjust', 'year', 'year', 'student', 'statistically', 'significant', 'high', 'odd', 'poor', 'sleep', 'quality', 'perceive', 'stress', 'level', 'symptom', 'depression', 'anxiety', 'strongly', 'associate', 'quality', 'conclusion', 'substantial', 'proportion', 'university', 'student', 'affect', 'poor', 'sleep', 'quality', 'result', 'confirm', 'prospective', 'study', 'health', 'promotion', 'educational', 'program', 'student', 'emphasize', 'importance', 'sleep', 'mental', 'health', 'source_journal', 'abstract']"
1,1,6.0,0.5965999960899353,"treatment, participant, effect, group, intervention, anxiety, condition, therapy, trial, depression","['effectiveness', 'cognitive', 'behavioral', 'therapy', 'quality', 'life', 'patient', 'inflammatory', 'background', 'inflammatory', 'bowel', 'patient', 'report', 'poor', 'quality', 'anxiety', 'depressive', 'symptom', 'control', 'general', 'population', 'cognitive', 'behavioral', 'therapy', 'cbt', 'effective', 'anxiety', 'case', 'ibd', 'therefore', 'adapt', 'new', 'cbt', 'specifically', 'design', 'ibd', 'patient', 'develop', 'objective', 'study', 'evaluate', 'effectiveness', 'adapt', 'cbt', 'method', 'design', 'ibd', 'patient', 'poor', 'level', 'mental', 'qol', 'score', 'less', 'equal', 'mental', 'health', 'scale', 'randomly_assigned', 'experimental', 'control', 'condition', 'experimental', 'condition', 'immediately', 'start', 'cbt', 'control', 'condition', 'wait', 'month', 'begin', 'pre', 'post', 'assessment', 'condition', 'complete', 'baseline', 'follow', 'assessment', 'follow', 'cbt', 'mid', 'treatment', 'assessment', 'primary', 'outcome', 'specific', 'qol', 'ibdq', 'secondary', 'outcome', 'generic', 'qol', 'anxiety', 'depression', 'complaint', 'had', 'ce', 'additionally', 'examine', 'work', 'mechanism', 'psychological', 'intervention', 'investigate', 'impact', 'intervention', 'illness', 'relate', 'cognition', 'attitude', 'cope', 'style', 'association', 'outcome', 'datum', 'analyse', 'intention', 'treat', 'treatment', 'complete', 'basis', 'great', 'equal', 'session', 'follow', 'discussion', 'find', 'effective', 'specific', 'cbt', 'first', 'step', 'enhance', 'poor', 'qol', 'ibd', 'patient', 'possibly', 'disease', 'enhance', 'may', 'also', 'improve', 'mental', 'physical', 'health', 'low', 'unnecessary', 'health', 'care', 'consumption', 'rights_reserved', 'source_journal', 'abstract']"
2,2,0.0,0.7818999886512756,"anxiety, depression, disorder, study, sample, finding, result, examine, measure, factor","['cardiac', 'depression', 'scale', 'patient', 'study', 'examine', 'psychometric_propertie', 'cardiac', 'depression', 'scale', 'sample', 'disease', 'patient', 'method', 'total', 'patient', 'diagnose', 'administer', 'cd', 'depression', 'state', 'trait', 'anxiety', 'inventory', 'stai', 'month', 'cardiac', 'hospitalization', 'result', 'factorial', 'composition', 'current', 'sample', 'similar', 'observe', 'original', 'scale', 'rotate', 'principal', 'component', 'analysis', 'extract', 'factor', 'correspond', 'cognition', 'fear', 'sleep', 'suicide', 'reliability', 'analysis', 'yield', 'coefficient', 'subscale', 'range', 'cd', 'show', 'strong', 'concurrent', 'validity', 'bdi', 'patient', 'classify', 'severely', 'depressed', 'use', 'cd', 'cd', 'bdi', 'display', 'significantly', 'strong', 'correlation', 'stai', 'respectively', 'conclusion', 'finding', 'encourage', 'cd', 'measure', 'range', 'depressive', 'symptom', 'month', 'cardiac', 'hospitalization', 'rights_reserved', 'source_journal', 'abstract']"
3,3,10.0,0.941100001335144,"symptom, study, health, increase, depression, mental, level, age, report, anxiety","['single', 'prolonged', 'stress', 'induce', 'apoptosis', 'nucleus', 'rat', 'model', 'stress', 'disorder', 'anxiety', 'disorder', 'develop', 'exposure', 'life', 'threaten', 'traumatic', 'experience', 'meta', 'analysis', 'show', 'midsagittal', 'area', 'pon', 'significantly', 'reduce', 'patient', 'ptsd', 'suggest', 'potential', 'apoptosis', 'nucleus', 'single', 'prolonged', 'stress', 'study', 'investigate', 'induce', 'apoptosis', 'nucleus', 'ptsd', 'rat', 'may', 'possible', 'mechanism', 'reduce', 'volume', 'pon', 'density', 'study', 'rat', 'randomly', 'divide', 'group', 'control', 'group', 'apoptosis', 'rate', 'determine', 'use', 'annexin', 'pi', 'double', 'label', 'flow', 'cytometry', 'fcm', 'level', 'examine', 'western', 'expression', 'nucleus', 'determine', 'transmission', 'electron', 'microscopy', 'tem', 'change', 'thiamine', 'monophosphatase', 'level', 'assess', 'light', 'microscope', 'tem', 'morphological', 'change', 'ultrastructure', 'nucleus', 'neuron', 'determine', 'tem', 'result', 'apoptotic', 'morphological', 'alteration', 'observe', 'nucleus', 'neuron', 'sps', 'stimulate', 'group', 'rat', 'apoptosis', 'rate', 'significantly', 'increase', 'nucleus', 'neuron', 'rat', 'increase', 'release', 'increase', 'expression', 'level', 'reach', 'peak', 'increase', 'day', 'sps', 'conclusion', 'result', 'indicate', 'induced', 'release', 'apoptosis', 'nucleus', 'neuron', 'rat', 'increase', 'facilitate', 'clearance', 'apoptotic', 'cell', 'propose', 'present', 'mechanism', 'lead', 'reduce', 'volume', 'pon', 'matter', 'source_journal', 'abstract']"
4,4,6.0,0.5069000124931335,"treatment, participant, effect, group, intervention, anxiety, condition, therapy, trial, depression","['problem', 'solve', 'cognitive', 'restructuring', 'medically', 'ill', 'senior', 'depression', 'promise', 'trial', 'age', 'population', 'western', 'country', 'people', 'live', 'longer', 'often', 'chronic', 'physical', 'health', 'problem', 'old', 'people', 'physically', 'poor', 'health', 'great', 'risk', 'develop', 'clinical', 'depression', 'cognitive', 'behavioural', 'therapy', 'cbt', 'problem', 'solve', 'therapy', 'pst', 'find', 'efficacious', 'treat', 'late', 'life', 'depression', 'however', 'patient', 'multi', 'morbidity', 'chronic', 'condition', 'often', 'exclude', 'trial', 'compare', 'cbt', 'pst', 'treat', 'old', 'adult', 'chronic', 'physical', 'health', 'condition', 'diagnosable', 'depressive', 'disorder', 'study', 'first', 'explicitly', 'target', 'treatment', 'depression', 'old', 'people', 'setting', 'present', 'range', 'health', 'problem', 'use', 'behavioural', 'intervention', 'method', 'design', 'promise', 'study', 'trial', 'evidence', 'base', 'treatment', 'late', 'life', 'major', 'minor', 'depression', 'patient', 'also', 'least', 'co_morbid', 'chronic', 'health', 'problem', 'participant', 'randomise', 'active', 'intervention', 'cbt', 'enhance', 'treatment', 'usual', 'primary', 'outcome', 'depression', 'diagnostic', 'status', 'severity', 'depression', 'accord', 'depression', 'rating', 'geriatric', 'depression', 'scale', 'secondary', 'outcome', 'anxiety', 'severity', 'quality', 'life', 'health', 'care', 'utilisation', 'assessment', 'conduct', 'researcher', 'remain', 'blind', 'patient', 'treatment', 'allocation', 'conduct', 'pre', 'post', 'treatment', 'month', 'follow', 'health', 'care', 'utilisation', 'assess', 'year', 'period', 'follow', 'entry', 'trial', 'executive', 'function', 'rumination', 'also', 'measure', 'determine', 'impact', 'factor', 'treatment', 'response', 'treatment', 'group', 'discussion', 'multi', 'morbidity', 'experience', 'chronic', 'health', 'problem', 'become', 'increase', 'problem', 'internationally', 'particularly', 'elderly', 'evidence', 'base', 'psychological', 'treatment', 'exist', 'late', 'life', 'depression', 'show', 'effective', 'participant', 'individual', 'health', 'problem', 'depression', 'however', 'study', 'compare', 'lead', 'psychotherapy', 'show', 'effective', 'treatment', 'late', 'life', 'depression', 'addition', 'many', 'trial', 'psychotherapy', 'old', 'adult', 'exclude', 'multi', 'morbidity', 'hence', 'trial', 'confirm', 'cbt', 'efficacious', 'treatment', 'depression', 'context', 'complex', 'medical', 'need', 'determine', 'intervention', 'efficacious', 'trial', 'registration', 'actrn', 'rights_reserved', 'source_journal', 'abstract']"
5,5,14.0,0.4560999870300293,"risk, chinese, pregnancy, adherence, woman, benefit, clinician, therapy, onset, cost","['prevention', 'anxiety', 'disorder', 'primary_care', 'feasibility', 'studybackground', 'anxiety', 'disorder', 'highly', 'prevalent', 'primary_care', 'cause', 'substantial', 'burden', 'disease', 'screening', 'risk', 'status', 'follow', 'preventive', 'intervention', 'risk', 'may', 'prevent', 'onset', 'anxiety', 'disorder', 'thereby', 'reduce', 'disease', 'screening', 'intervention', 'crucial', 'scope', 'preventive', 'strategy', 'unknown', 'feasibility', 'study', 'therefore', 'investigate', 'participation', 'rate', 'screen', 'preventive', 'service', 'anxiety', 'disorder', 'primary_care', 'explore', 'reason', 'refrain', 'screen', 'method', 'general', 'practice', 'screening', 'offer', 'individual', 'visit', 'general', 'practitioner', 'total', 'assess', 'risk', 'status', 'item', 'questionnaire', 'follow', 'telephone', 'interview', 'include', 'cidi', 'score', 'predefine', 'threshold', 'preventive', 'service', 'offer', 'risk', 'participation', 'rate', 'screen', 'preventive', 'service', 'anxiety', 'disorder', 'assess', 'willing', 'screened', 'ask', 'main', 'reason', 'refrain', 'screening', 'result', 'individual', 'participate', 'initial', 'screening', 'possible', 'risk', 'status', 'continue', 'screen', 'assess', 'risk', 'status', 'develop', 'anxiety', 'disorder', 'verify', 'already', 'receive', 'form', 'mental', 'health', 'treatment', 'agree', 'participate', 'preventive', 'intervention', 'refer', 'frequently', 'mention', 'reason', 'refrain', 'screen', 'emotional', 'burden', 'associate', 'elevated', 'risk', 'status', 'assumption', 'risk', 'motivation', 'elevated', 'risk', 'status', 'use', 'preventive', 'service', 'conclusion', 'screen', 'general', 'practice', 'follow', 'offering', 'service', 'prevent', 'anxiety', 'disorder', 'risk', 'appear', 'feasible', 'strategy', 'due', 'low', 'participation', 'rate', 'enable', 'development', 'feasible', 'cost', 'effective', 'preventive', 'strategy', 'explore', 'reason', 'low', 'participation', 'rate', 'consider', 'involve', 'general', 'practitioner', 'preventive', 'strategy', 'look', 'preventive', 'strategy', 'somatic', 'health', 'care', 'prove', 'feasibility', 'may', 'helpful', 'rights_reserved', 'source_journal', 'abstract']"
6,6,18.0,0.46810001134872437,"fear, social, negative, would, affect, group, may, low, clinical, interpretation","['reference', 'value', 'generic', 'instrument', 'use', 'routine', 'outcome', 'monitoring', 'leiden', 'routine', 'outcome', 'monitor', 'brief', 'symptom', 'inventory', 'anxiety', 'questionnaire', 'short', 'form', 'health', 'survey', 'assessment', 'personality', 'pathology', 'short', 'form', 'dapp', 'generic', 'instrument', 'use', 'routine', 'outcome', 'monitor', 'rom', 'patient', 'common', 'mental', 'disorder', 'aim', 'generate', 'reference', 'value', 'usually', 'encounter', 'healthy', 'psychiatrically', 'ill', 'population', 'facilitate', 'correct', 'interpretation', 'rom', 'result', 'method', 'include', 'follow', 'specific', 'reference', 'population', 'subject', 'general', 'population', 'reference', 'group', 'recruit', 'general', 'practitioner', 'psychiatric', 'outpatient', 'diagnose', 'mood', 'anxiety', 'somatoform', 'disorder', 'patient', 'group', 'outermost', 'observation', 'use', 'define', 'limit', 'sided', 'reference', 'interval', 'percentile', 'subscale', 'receiver', 'operate', 'characteristic', 'analysis', 'perform', 'result', 'mean', 'age', 'rom', 'reference', 'group', 'year', 'year', 'rom', 'patient', 'group', 'proportion', 'female', 'respectively', 'mean', 'cut', 'value', 'healthy', 'individual', 'bsi', 'subscale', 'masq', 'subscale', 'subscale', 'subscale', 'discriminative', 'power', 'masq', 'good', 'poor', 'dapp', 'instrument', 'subscale', 'range', 'adequate', 'excellent', 'discussion', 'conclusion', 'reference', 'value', 'clinical', 'interpretation', 'provide', 'clinical', 'information', 'aid', 'datum', 'may', 'represent', 'best', 'mean', 'clinical', 'state', 'psychiatric', 'outpatient', 'rights_reserved', 'source_journal', 'abstract']"
7,7,4.0,0.7462000250816345,"anxiety, year, disorder, class, age, adolescent, worry, cognitive, high, adult","['correct', 'interpret', 'effect', 'cognitive', 'therapy', 'exposure', 'anxiety', 'disordersdr', 'ougrin', 'evaluation', 'cognitive', 'therapy', 'exposure', 'anxiety', 'disorder', 'report', 'standardise', 'mean', 'difference', 'short', 'term', 'outcome', 'short', 'term', 'outcome', 'outcomes', 'disorder', 'incorrectly', 'meta', 'analyse', 'analysis', 'find', 'correct', 'smd', 'ci', 'short', 'term', 'outcome', 'mean', 'difference', 'short', 'term', 'outcome', 'outcome', 'however', 'correct', 'error', 'change', 'interpretation', 'finding', 'considerably', 'rights_reserved', 'source_journal', 'abstract']"
8,8,10.0,0.8837000131607056,"symptom, study, health, increase, depression, mental, level, age, report, anxiety","['specialist', 'prescribe', 'psychotropic', 'drug', 'older_person', 'register', 'base', 'study', 'old', 'situation', 'older_person', 'mental', 'disorder', 'dementia', 'disorder', 'scarcely', 'study', 'old', 'population', 'increase', 'worldwide', 'increase', 'prevalence', 'mental', 'disorder', 'also', 'rise', 'treatment', 'older_person', 'mental', 'disorder', 'entail', 'complex', 'challenge', 'drug', 'constitute', 'major', 'medical', 'treatment', 'knowledge', 'geriatric', 'psychiatry', 'essential', 'provide', 'older_person', 'appropriate', 'treatment', 'care', 'study', 'aim', 'evaluate', 'prescription', 'drug', 'mental', 'disorder', 'older_person', 'focus', 'medical', 'specialty', 'prescribe', 'physician', 'method', 'datum', 'concern', 'drug', 'treatment', 'older_person', 'gather', 'swedish', 'prescribe', 'drug', 'register', 'mental', 'disorder', 'define', 'affective', 'psychotic', 'anxiety', 'disorder', 'evaluate', 'order', 'identify', 'associated', 'drug', 'include', 'total', 'old', 'individual', 'collectively', 'fill', 'prescription', 'treatment', 'mental', 'disorder', 'descriptive', 'analysis', 'perform', 'include', 'frequency', 'distribution', 'ci', 'competence', 'prescriber', 'analyze', 'subdivide', 'group', 'general', 'practitioner', 'gps', 'specialist', 'physician', 'specialist', 'education', 'result', 'gps', 'represent', 'main', 'prescriber', 'geriatrician', 'psychiatrist', 'rarely', 'prescribe', 'drug', 'older_person', 'benzodiazepine', 'tricyclic', 'antidepressant', 'commonly', 'prescribe', 'drug', 'woman', 'prescribe', 'drug', 'psychiatrist', 'great', 'extent', 'man', 'conclusion', 'study', 'examine', 'prescription', 'psychotropic', 'drug', 'older_person', 'physician', 'specialized', 'older_person', 'disorder', 'mental', 'health', 'rarely', 'prescriber', 'drug', 'contrary', 'guideline', 'benzodiazepine', 'tricyclic', 'antidepressant', 'commonly', 'prescribe', 'older_person', 'emphasize', 'need', 'continuous', 'examination', 'pharmaceutical', 'treatment', 'older_person', 'result', 'indicate', 'future', 'need', 'specialist', 'geriatric', 'psychiatry', 'rights_reserved', 'source_journal', 'abstract']"
9,9,6.0,0.4505000114440918,"treatment, participant, effect, group, intervention, anxiety, condition, therapy, trial, depression","['relaxation', 'exercise', 'social', 'support', 'trial', 'resst', 'community', 'base', 'randomized_controlled', 'trial', 'alleviate', 'medically', 'unexplained', 'vaginal', 'discharge', 'symptom', 'medically', 'unexplained', 'vaginal', 'discharge', 'common', 'bothersome', 'lead', 'potentially', 'unnecessary', 'resource', 'method', 'community', 'base', 'individually', 'randomized_controlle', 'trial', 'assess', 'effectiveness', 'relatively', 'simple', 'culturally', 'appropriate', 'multi', 'component', 'intervention', 'reduce', 'report', 'muvd', 'woman', 'suffer', 'low', 'moderate', 'level', 'common', 'mental', 'distress', 'set', 'economically', 'deprive', 'informal', 'settlement', 'southern', 'suburb', 'comprise', 'group', 'session', 'implement', 'week', 'period', 'divide', 'psychosocial', 'relaxation', 'exercise', 'component', 'primary', 'outcome', 'self', 'report', 'define', 'complaint', 'vaginal', 'discharge', 'rule', 'reproductive', 'tract', 'infection', 'rtis', 'analysis', 'anxiety', 'depression', 'symptom', 'secondary', 'outcome', 'trial', 'assess', 'use', 'arabic', 'validated', 'version', 'checklist', 'assessment', 'do', 'month', 'use', 'face', 'face', 'interview', 'pelvic', 'examination', 'laboratory', 'test', 'woman', 'randomize', 'intervention', 'control', 'group', 'blind', 'intervention', 'status', 'possible', 'logistic', 'ethical', 'reason', 'especially', 'knowledge', 'involvement', 'intervention', 'integral', 'delivery', 'intent', 'treat', 'analysis', 'use', 'result', 'woman', 'randomized', 'intervention', 'report', 'muvd', 'month', 'compare', 'difference', 'adjustment', 'imbalance', 'factor', 'relate', 'consent', 'appreciable', 'effect', 'result', 'risk', 'muvd', 'reduce', 'absolute', 'term', 'intervention', 'session', 'attend', 'also', 'marginal', 'evidence', 'effect', 'anxiety', 'mediation', 'effect', 'muvd', 'measure', 'common', 'mental', 'disorder', 'study', 'confirm', 'important', 'public', 'health', 'problem', 'benefit', 'intervention', 'may', 'appear', 'modest', 'intervention', 'offer', 'opportunity', 'woman', 'enhance', 'problem', 'solve', 'skill', 'well', 'physical', 'relaxation', 'technique', 'help', 'deal', 'stressful', 'life', 'research', 'need', 'variety', 'contexts', 'different', 'population', 'preferably', 'involve', 'large', 'randomized', 'trial', 'intervention', 'trial', 'registration', 'title', 'trial', 'relaxation', 'exercise', 'social', 'support', 'trial', 'rights_reserved', 'source_journal', 'abstract']"
