,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,31.0,0.4950000047683716,"sad, task, social, participant, attentional, dysfunction, control, future, imagery, condition","['impact', 'imagery', 'rescripte', 'memory', 'appraisal', 'core_belief', 'social', 'anxiety', 'mental', 'image', 'social', 'anxiety', 'disorder', 'sad', 'often', 'root', 'memory', 'formative', 'distress', 'present', 'study', 'participant', 'sad', 'retrieve', 'idiosyncratic', 'negative', 'mental', 'image', 'associate', 'memory', 'participant', 'randomly_assigne', 'single', 'session', 'imagery', 'rescripting', 'ir', 'target', 'retrieve', 'memory', 'non', 'intervention', 'control', 'condition', 'outcome', 'assess', 'week', 'later', 'compare', 'control', 'participant', 'receive', 'experience', 'substantial', 'reduction', 'sad', 'symptom', 'accompany', 'positive', 'less', 'negative', 'appraisal', 'memory', 'moreover', 'relative', 'participant', 'report', 'marked', 'shift', 'accuracy', 'memory', 'derive', 'negative', 'self', 'other', 'world', 'result', 'support', 'promise', 'ir', 'stand', 'alone', 'intervention', 'sad', 'suggest', 'important', 'direction', 'future', 'research', 'enhance', 'understand', 'cognitive', 'mechanism', 'underlie', 'effect']"
1,1,3.0,0.4641999900341034,"bias, anxious, threat, training, post, cue, correspond, stimulus, group, importance","['interpretation', 'modification', 'training', 'reduce', 'social', 'anxiety', 'clinically', 'anxious', 'present', 'study', 'design', 'examine', 'effect', 'train', 'positive', 'interpretation', 'clinically', 'anxious', 'child', 'total', 'child', 'year', 'age', 'randomly_assigne', 'positive', 'cognitive', 'bias_modification', 'training', 'neutral', 'training', 'training', 'include', 'session', 'week', 'period', 'child', 'interpretation', 'bias', 'prior', 'train', 'positive', 'training', 'group', 'show', 'significant', 'reduction', 'interpretation', 'bias', 'social', 'threat', 'scenario', 'train', 'child', 'neutral', 'training', 'group', 'effect', 'find', 'general', 'threat', 'scenario', 'non', 'threat', 'scenario', 'furthermore', 'child', 'positive', 'training', 'self', 'report', 'low', 'anxiety', 'child', 'neutral', 'training', 'group', 'however', 'mother', 'father', 'report', 'significant', 'reduction', 'social', 'anxiety', 'child', 'positive', 'training', 'neutral', 'training', 'study', 'demonstrate', 'clinically', 'anxious', 'child', 'prior', 'interpretation', 'bias', 'train', 'away', 'negative', 'social', 'interpretation_biase', 'evidence', 'correspond', 'reduction', 'study', 'also', 'highlight', 'importance', 'use', 'specific', 'training', 'stimulus']"
2,2,14.0,0.20409999787807465,"symptom, anxiety, relationship, predict, prospective, fear, affect, quality, negative, rating","['anxiety', 'sensitivity', 'moderate', 'behavioral', 'avoidance', 'anxious', 'high', 'anxiety', 'sensitivity', 'motivate', 'avoid', 'sensation', 'anxiety', 'consequently', 'hypothesize', 'contribute', 'overall', 'avoidance', 'fear', 'stimulus', 'study', 'examine', 'fear', 'stimulus', 'strong', 'predictor', 'behavioral', 'avoidance', 'individual', 'high', 'compare', 'individual', 'low', 'examine', 'moderate', 'fear', 'spider', 'behavioral', 'avoidance', 'clinically', 'anxious', 'youth', 'fear', 'spider', 'significantly', 'predict', 'avoidance', 'high', 'youth', 'low', 'result', 'provide', 'support', 'role', 'avoidant', 'behavior', 'help', 'explain', 'link', 'anxiety', 'disorder', 'result', 'implication', 'exposure', 'base', 'anxiety', 'treatment', 'highlight', 'importance', 'increase', 'anxious', 'patient', 'ability', 'tolerate', 'sensation', 'anxiety']"
3,3,20.0,0.36169999837875366,"treatment, outcome, improvement, week, care, program, group, month, symptom, receive","['impact', 'comorbid', 'personality', 'difficulty', 'response', 'iapt', 'treatment', 'depression', 'anxiety', 'uks', 'improve', 'access', 'psychological', 'provide', 'evidence', 'base', 'psychological', 'intervention', 'mild', 'moderate', 'common', 'mental', 'health', 'problem', 'set', 'predictor', 'treatment', 'response', 'unclear', 'study', 'examine', 'impact', 'personality', 'disorder', 'status', 'outcome', 'large', 'iapt', 'service', 'hypothesise', 'presence', 'probable', 'personality', 'disorder', 'would', 'adversely', 'affect', 'treatment', 'response', 'use', 'prospective', 'cohort', 'design', 'study', 'consecutive', 'sample', 'individual', 'high', 'score', 'screen', 'measure', 'personality', 'disorder', 'associate', 'poor', 'measure', 'depression', 'anxiety', 'social', 'function', 'reduce', 'recovery', 'rate', 'end', 'treatment', 'association', 'confound', 'demographic', 'status', 'initial', 'symptom', 'severity', 'number', 'treatment', 'session', 'presence', 'personality', 'difficulty', 'independently', 'predict', 'reduce', 'absolute', 'change', 'outcome', 'measure', 'presence', 'co_morbid', 'personality', 'difficulty', 'adversely', 'affect', 'treatment', 'outcome', 'individual', 'attend', 'treatment', 'iapt', 'service', 'nee', 'routinely', 'assess', 'presence', 'personality', 'difficulty', 'individual', 'refer', 'iapt', 'service', 'information', 'provide', 'important', 'prognostic', 'datum', 'could', 'lead', 'provision', 'effective', 'personalised', 'treatment', 'iapt']"
4,4,20.0,0.19339999556541443,"treatment, outcome, improvement, week, care, program, group, month, symptom, receive","['look', 'good', 'never', 'give', 'novel', 'attention', 'training', 'treatment', 'childhood', 'anxiety', 'disorder', 'training', 'promise', 'treatment', 'anxiety', 'disorder', 'recent', 'evidence', 'suggest', 'attention', 'training', 'positive', 'stimulus', 'use', 'visual', 'search', 'base', 'beneficial', 'effect', 'anxiety', 'attention', 'bias', 'child', 'present', 'study', 'extend', 'prior', 'research', 'use', 'distinctive', 'technique', 'design', 'increase', 'participant', 'learn', 'memory', 'consolidation', 'treatment', 'engagement', 'clinically', 'anxious', 'child', 'randomly_assigne', 'active', 'treatment', 'condition', 'child', 'complete', 'treatment', 'session', 'home', 'computer', 'search', 'matrix', 'pleasant', 'calm', 'target', 'background', 'picture', 'also', 'engage', 'technique', 'design', 'consolidate', 'learning', 'memory', 'search', 'strategy', 'contact', 'make', 'child', 'wait', 'parent', 'child', 'report', 'anxiety', 'depressive', 'symptom', 'externalise', 'behaviour', 'problem', 'attention', 'bias', 'assess', 'pre', 'post', 'condition', 'treatment', 'child', 'show', 'great', 'improvement', 'multiple', 'clinical', 'measure', 'compare', 'child', 'treatment', 'gain', 'improve', 'treatment', 'attention', 'bias', 'angry', 'happy', 'face', 'change', 'significantly', 'pre', 'post', 'condition', 'however', 'large', 'pre', 'treatment', 'attention', 'bias', 'threat', 'associate', 'great', 'reduction', 'anxiety', 'post', 'treatment', 'also', 'child', 'show', 'great', 'consolidation', 'learn', 'memory', 'strategy', 'treatment', 'achieve', 'great', 'improvement', 'global', 'function', 'post', 'treatment', 'attention', 'training', 'positive', 'stimulus', 'use', 'enhance', 'visual', 'search', 'procedure', 'appear', 'promising', 'treatment', 'childhood', 'anxiety', 'disorder']"
5,5,20.0,0.14560000598430634,"treatment, outcome, improvement, week, care, program, group, month, symptom, receive","['feasibility', 'improve', 'childhood', 'anxiety', 'disorder', 'dismantle', 'study', 'preliminary', 'randomized_controlled', 'trial', 'examine', 'feasibility', 'dismantle', 'cognitive', 'behavioral', 'therapy', 'cbt', 'childhood', 'anxiety', 'disorder', 'child', 'girl', 'age', 'generalize', 'disorder', 'separation', 'anxiety', 'disorder', 'panic', 'disorder', 'randomize', 'receive', 'session', 'pre', 'exposure', 'anxiety', 'management', 'strategy', 'present', 'traditional', 'cbt', 'parent', 'coach', 'exposure', 'therapy', 'sample', 'select', 'treatment', 'seek', 'population', 'representative', 'child', 'clinical', 'setting', 'rating', 'dropout', 'satisfaction', 'rating', 'indicate', 'intervention', 'distinguishable', 'safe', 'tolerable', 'overall', 'sample', 'improve', 'significantly', 'pre', 'post', 'generally', 'large', 'range', 'condition', 'group', 'indicate', 'great', 'improvement', 'parent', 'coach', 'exposure', 'therapy', 'moderate', 'large', 'variable', 'evaluation', 'month', 'open', 'treatment', 'suggest', 'intervention', 'emphasizing', 'exposure', 'early', 'maintain', 'superiority', 'require', 'few', 'appointment']"
6,6,15.0,0.5615000128746033,"anxiety, study, use, abstract, source_journal, result, measure, rights_reserved, self, sample","['discriminant_validity', 'construct', 'derive', 'self', 'regulative', 'model', 'evaluation', 'anxiety', 'predict', 'clinical', 'manifestation', 'test', 'anxiety', 'test', 'anxiety', 'impair', 'syndrome', 'however', 'research', 'clinically', 'relevant', 'manifestation', 'test', 'anxiety', 'especially', 'effective', 'treatment', 'component', 'still', 'sparse', 'present', 'study', 'examine', 'predictive', 'validity', 'construct', 'derive', 'self', 'regulative', 'model', 'evaluation', 'anxiety', 'propose', 'discriminate', 'clinical', 'non', 'clinical', 'level', 'test', 'anxiety', 'compare', 'self', 'datum', 'clinically', 'test', 'anxious', 'patient', 'healthy', 'result', 'show', 'learn', 'goal', 'self', 'concept', 'ability', 'self', 'incrimination', 'elaboration', 'perfectionism', 'construct', 'independently', 'separate', 'clinical', 'non', 'clinical', 'level', 'test', 'anxiety', 'thus', 'provide', 'strong', 'discriminant_validity', 'even', 'control', 'effect', 'global', 'severity', 'mental', 'health', 'problem', 'construct', 'spread', 'domain', 'propose', 'model', 'thus', 'provide', 'important', 'implication', 'possible', 'target', 'intervention', 'reduce', 'clinical', 'level', 'test', 'anxiety']"
7,7,13.0,0.2953999936580658,"intervention, therapy, treatment, cbt, efficacy, effective, effect, base, trial, condition","['computerised', 'cbt', 'depressed', 'adolescent', 'randomised_controlle', 'trial', 'depression', 'adolescent', 'common', 'impair', 'problem', 'effective', 'psychological', 'therapy', 'depression', 'access', 'adolescent', 'computerise', 'therapy', 'offer', 'huge', 'potential', 'improve', 'access', 'treatment', 'test', 'efficacy', 'stressbuster', 'computerise', 'cbt', 'cbt', 'programme', 'depression', 'multi', 'site', 'school', 'base', 'compare', 'age', 'significant', 'symptom', 'depression', 'use', 'multiple', 'informant', 'adolescent', 'parent', 'teacher', 'follow', 'month', 'relative', 'cbt', 'associate', 'clinically', 'meaningful', 'improvement', 'symptom', 'depression', 'anxiety', 'accord', 'adolescent', 'self', 'report', 'trend', 'improvement', 'depression', 'anxiety', 'accord', 'parent', 'report', 'improvement', 'maintain', 'follow', 'treatment', 'gain', 'similar', 'boy', 'girl', 'participate', 'age', 'range', 'treatment', 'effect', 'change', 'ruminative', 'thinking', 'teacher', 'rate', 'adolescent', 'emotional', 'behavioural', 'problem', 'intervention', 'cbt', 'detectable', 'effect', 'academic', 'attainment', 'month', 'intervention', 'receive', 'cbt', 'significantly', 'few', 'absence', 'school', 'cbt', 'show', 'considerable', 'promise', 'treatment', 'mild', 'moderate', 'depression', 'adolescent']"
8,8,32.0,0.4404999911785126,"depression, symptom, risk, anxiety, associate, depressive, assess, conclusion, factor, disorder","['moderator', 'effect', 'psychological', 'intervention', 'depression', 'anxiety', 'cardiac', 'surgery', 'patient', 'cardiac', 'surgery', 'patient', 'may', 'provide', 'psychological', 'intervention', 'counteract', 'depression', 'anxiety', 'associate', 'surgical', 'procedure', 'investigate', 'intervention', 'efficacy', 'impact', 'type', 'cardiac', 'procedure', 'cardiac', 'event', 'condition', 'content', 'intervention', 'duration', 'intervention', 'timing', 'facilitator', 'type', 'risk', 'search', 'randomized_controlled', 'trial', 'compare', 'anxiety', 'depression', 'outcome', 'pre', 'post', 'psychological', 'cardiac', 'intervention', 'study', 'meet', 'analyse', 'depression', 'anxiety', 'outcome', 'reduce', 'intervention', 'last', 'longer', 'deliver', 'post', 'surgery', 'train', 'health', 'professional', 'depression', 'anxiety', 'reduce', 'experimental', 'intervention', 'compare', 'alternative', 'intervention', 'intervention', 'deliver', 'bypass', 'graft', 'patient', 'anxiety', 'depression', 'decrease', 'intervention', 'deliver', 'implantable', 'cardioverter', 'defibrillator', 'patient', 'high', 'unclear', 'risk', 'bias', 'addition', 'estimate', 'efficacy', 'future', 'work', 'domain', 'need', 'take', 'account', 'moderate', 'effect', 'intervention', 'sample', 'study', 'characteristic']"
9,9,20.0,0.23250000178813934,"treatment, outcome, improvement, week, care, program, group, month, symptom, receive","['cognitive', 'behavior', 'therapy', 'comorbid', 'migraine', 'tension', 'type', 'headache', 'major', 'depressive', 'disorder', 'exploratory', 'randomized_controlle', 'trial', 'numerous', 'study', 'demonstrate', 'comorbidity', 'tension', 'hand', 'depression', 'presence', 'depression', 'negative', 'prognostic', 'indicator', 'behavioral', 'treatment', 'headache', 'recognise', 'comorbidity', 'limited', 'research', 'literature', 'evaluate', 'intervention', 'design', 'comorbid', 'headache', 'depression', 'participant', 'female', 'male', 'suffer', 'migraine', 'tension', 'type', 'headache', 'major', 'depressive', 'disorder', 'randomly_allocate', 'routine', 'primary_care', 'control', 'group', 'cognitive', 'behavior', 'therapy', 'group', 'also', 'receive', 'routine', 'treatment', 'program', 'involve', 'weekly', 'session', 'administer', 'clinical', 'psychologist', 'participant', 'treatment', 'group', 'improve', 'significantly', 'participant', 'control', 'group', 'pre', 'post', 'treatment', 'measure', 'headache', 'depression', 'anxiety', 'life', 'improvement', 'achieve', 'treatment', 'maintain', 'month_follow', 'comorbid', 'anxiety', 'disorder', 'predictor', 'response', 'treatment', 'significant', 'predictor', 'gender', 'man', 'improve', 'woman', 'new', 'integrated', 'treatment', 'program', 'appear', 'promise', 'worthy', 'investigation']"
