,corpus,corpus_year,query_source,query_year,query,query_topicID,best_match,best_match_score,best_match_topicID
0,Academic,2020,Medium,2014,"['disorder', 'symptom', 'therapy', 'treatment', 'therapist', 'patient', 'trigger', 'treat', 'medical', 'common']",0,"['treatment', 'severity', 'antidepressant', 'functional', 'psychiatric', 'drug', 'meta', 'predict', 'adult', 'outcome']",0.7119826078414917,17
1,Academic,2020,Medium,2014,"['pain', 'suffer', 'sadness', 'hospital', 'sad', 'depressed', 'depress', 'hide', 'suicide', 'suffering']",1,"['distress', 'psychological', 'cope', 'worker', 'vulnerability', 'transdiagnostic', 'resilience', 'staff', 'pain', 'medical']",0.6978785991668701,6
2,Academic,2020,Medium,2014,"['speak', 'music', 'sound', 'voice', 'wear', 'eye', 'car', 'air', 'foot', 'color']",2,"['cognitive', 'trait', 'performance', 'avoidance', 'face', 'interpersonal', 'ability', 'alteration', 'mediator', 'skill']",0.49955278635025024,9
3,Academic,2020,Medium,2014,"['negative', 'positive', 'energy', 'peace', 'thinking', 'awareness', 'relax', 'attention', 'listen', 'physical']",3,"['negative', 'self', 'relationship', 'individual', 'positive', 'effect', 'emotion', 'support', 'measure', 'predict']",0.7467558979988098,12
4,Academic,2020,Medium,2014,"['panic_attack', 'attack', 'doctor', 'test', 'medication', 'panic', 'drug', 'medicine', 'psychiatrist', 'disease']",4,"['mdd', 'suicide', 'major_depressive', 'suicidal', 'suicidality', 'scale', 'rating', 'indicator', 'level', 'prevalence']",0.6579416990280151,10
5,Academic,2020,Medium,2014,"['relationship', 'choose', 'action', 'challenge', 'goal', 'choice', 'power', 'build', 'overcome', 'decision']",5,"['negative', 'self', 'relationship', 'individual', 'positive', 'effect', 'emotion', 'support', 'measure', 'predict']",0.7077963948249817,12
6,Academic,2020,Medium,2014,"['hurt', 'reality', 'soul', 'future', 'truth', 'afraid', 'present', 'accept', 'true', 'answer']",6,"['distress', 'psychological', 'cope', 'worker', 'vulnerability', 'transdiagnostic', 'resilience', 'staff', 'pain', 'medical']",0.6072450876235962,6
7,Academic,2020,Medium,2014,"['bed', 'dream', 'wake', 'eat', 'cry', 'light', 'morning', 'eye', 'finally', 'house']",7,"['sleep', 'effect', 'response', 'increase', 'network', 'change', 'level', 'time', 'suggest', 'brain']",0.6834906935691833,3
8,Academic,2020,Medium,2014,"['response', 'human', 'system', 'emotional', 'safe', 'death', 'normal', 'fight', 'crisis', 'news']",8,"['distress', 'psychological', 'cope', 'worker', 'vulnerability', 'transdiagnostic', 'resilience', 'staff', 'pain', 'medical']",0.6318718791007996,6
9,Academic,2020,Medium,2014,"['breath', 'breathe', 'breathing', 'anger', 'yoga', 'notice', 'chest', 'technique', 'exhale', 'muscle']",9,"['stress', 'fear', 'insomnia', 'dass', 'sensitivity', 'environmental', 'human', 'older_adult', 'pathological', 'cause']",0.6111330986022949,13
10,Academic,2020,Medium,2014,"['man', 'exam', 'study', 'professor', 'desire', 'interview', 'animal', 'track', 'law', 'destroy']",10,"['disability', 'review', 'quality', 'include', 'physical', 'search', 'evidence', 'term', 'implementation', 'practice']",0.5576587915420532,16
11,Academic,2020,Medium,2014,"['book', 'story', 'watch', 'post', 'social_media', 'play', 'god', 'game', 'article', 'bit']",11,"['mdd', 'suicide', 'major_depressive', 'suicidal', 'suicidality', 'scale', 'rating', 'indicator', 'level', 'prevalence']",0.5390980243682861,10
12,Academic,2020,Medium,2014,"['psychological', 'journal', 'interaction', 'belief', 'clinical', 'analyze', 'transform', 'subconscious', 'perception', 'psychology']",12,"['cognitive', 'trait', 'performance', 'avoidance', 'face', 'interpersonal', 'ability', 'alteration', 'mediator', 'skill']",0.702823281288147,9
13,Academic,2020,Medium,2014,"['social', 'support', 'group', 'uncertainty', 'individual', 'resource', 'society', 'result', 'seek', 'country']",13,"['negative', 'self', 'relationship', 'individual', 'positive', 'effect', 'emotion', 'support', 'measure', 'predict']",0.6781308650970459,12
14,Academic,2020,Medium,2014,"['plan', 'manage', 'set', 'list', 'task', 'avoid', 'morning', 'tip', 'routine', 'business']",14,"['cognitive', 'trait', 'performance', 'avoidance', 'face', 'interpersonal', 'ability', 'alteration', 'mediator', 'skill']",0.6177772283554077,9
15,Academic,2020,Medium,2014,"['meditation', 'com', 'https', 'mindfulness', 'meditate', 'originally_publishe', 'present', 'org', 'mindful', 'tool']",15,"['cognitive', 'trait', 'performance', 'avoidance', 'face', 'interpersonal', 'ability', 'alteration', 'mediator', 'skill']",0.6991462707519531,9
16,Academic,2020,Medium,2014,"['child', 'parent', 'kid', 'student', 'school', 'young', 'college', 'class', 'teacher', 'mom']",16,"['health', 'mental', 'child', 'report', 'experience', 'problem', 'people', 'care', 'life', 'age']",0.6708090901374817,15
17,Academic,2020,Medium,2014,"['exercise', 'reduce', 'study', 'effect', 'increase', 'food', 'improve', 'activity', 'eat', 'benefit']",17,"['treatment', 'intervention', 'group', 'therapy', 'week', 'participant', 'post', 'follow', 'change', 'trial']",0.5772302746772766,5
