,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,27.0,0.453900009393692,"effect, state, individual, support, role, affect, test, suggest, present, elevate","['threat', 'rapidly', 'disrupt', 'reward', 'reversal', 'learningthreat', 'change', 'cognition', 'facilitate', 'adaptive', 'cope', 'however', 'threat', 'become', 'overwhelming', 'deleterious', 'mental', 'health', 'especially', 'vulnerable', 'individual', 'flexible', 'decision_making', 'probe', 'reward', 'reversal', 'task', 'investigate', 'well', 'healthy', 'participant', 'adapt', 'change', 'reward', 'contingency', 'expect', 'adverse_event', 'electric', 'shock', 'comparison', 'safe', 'control', 'condition', 'threat', 'shock', 'significantly', 'impair', 'reward', 'reversal', 'learn', 'moreover', 'enhanced', 'self', 'report', 'threat', 'rating', 'elevate', 'level', 'support', 'successful', 'induction', 'stressful', 'aversive', 'apprehension', 'finding', 'line', 'literature', 'show', 'stress', 'induce', 'inhibition', 'goal_directe', 'behavior', 'advantage', 'reflexive', 'habitual', 'response', 'style', 'notably', 'reversal', 'learning', 'rapidly', 'restore', 'omission', 'threat', 'several', 'cycle', 'threat', 'safety', 'context', 'experimental', 'session', 'result', 'extend', 'literature', 'illuminate', 'immediate', 'consequence', 'sustain', 'threaten', 'stressor', 'removal', 'decision_make', 'well', 'knowledge', 'immediate', 'effect', 'anticipatory', 'anxiety', 'behavior', 'improve', 'understand', 'psychopathology', 'informative', 'development', 'effective', 'therapy', 'anxiety', 'emotion', 'dysregulation']"
1,1,16.0,0.3052999973297119,"disability, chronic, search, program, pain, implementation, condition, review, identify, qualitative","['fear', 'context', 'pain', 'lesson', 'learn', 'year', 'fear_conditione', 'researchhuman', 'fear_conditioning', 'research', 'watson', 'case', 'study', 'little', 'albert', 'vastly', 'evolve', 'impact', 'today', 'reach', 'far', 'phobic', 'anxiety', 'review', 'focus', 'fear_conditione', 'research', 'mainly', 'use', 'exteroceptive', 'condition', 'stimulus', 'css', 'aversive', 'non', 'noxious', 'stimulus', 'unconditione', 'stimulus', 'us', 'extend', 'translate', 'chronic', 'pain', 'research', 'describe', 'different', 'pain', 'relate', 'fear_conditioning', 'paradigm', 'use', 'proprioceptive', 'interoceptive', 'css', 'painful', 'stimulus', 'us', 'develop', 'study', 'specific', 'form', 'pain', 'relate', 'fear', 'fear', 'movement', 'fear', 'touch', 'fear', 'visceral', 'sensation', 'fear', 'penetration', 'relevant', 'different', 'chronic', 'pain', 'condition', 'musculoskeletal', 'pain', 'neuropathic', 'pain', 'visceral', 'pain', 'genital', 'pain', 'present', 'evidence', 'patient', 'chronic', 'pain', 'demonstrate', 'impair', 'safety', 'learn', 'excessive', 'fear', 'generalization', 'learning', 'anomaly', 'also', 'observe', 'anxiety', 'disorder', 'extinction', 'base', 'protocol', 'exposure', 'vivo', 'develop', 'reduce', 'pain', 'relate', 'fear', 'increase', 'daily', 'function', 'various', 'chronic', 'pain', 'disorder', 'finally', 'outline', 'challenge', 'future', 'direction', 'understand', 'learn', 'mechanism', 'underlie', 'development', 'persistence', 'treatment', 'chronic', 'pain', 'disability']"
2,2,27.0,0.25110000371932983,"effect, state, individual, support, role, affect, test, suggest, present, elevate","['effect', 'positive', 'interpretation_bia', 'cognitive', 'social', 'performance', 'implication', 'social', 'anxiety', 'disorderpeople', 'social', 'anxiety', 'disorder', 'sad', 'lack', 'non', 'socially_anxious', 'individual', 'tendency', 'interpret', 'ambiguous', 'social', 'information', 'positively', 'biased', 'manner', 'gain', 'well', 'understand', 'specific', 'vivo', 'social', 'consequence', 'positive', 'interpretation_bia', 'recruit', 'individual', 'sad', 'healthy_control', 'participate', 'vivo', 'social', 'task', 'test', 'positive', 'interpretation_bia', 'measure', 'use', 'sentence', 'completion', 'task', 'confer', 'benefit', 'adaptive', 'emotion_regulation', 'strategy', 'cognitive', 'reappraisal', 'benefit', 'depend', 'participant', 'emotional', 'state', 'also', 'examine', 'positive', 'interpretation_bia', 'confer', 'additional', 'benefit', 'improve', 'self', 'perceive', 'observer', 'rate', 'social', 'performance', 'support', 'prior', 'research', 'hc', 'participant', 'exhibit', 'positive', 'interpretation_bia', 'sentence', 'completion', 'task', 'participant', 'sad', 'regression', 'analysis', 'reveal', 'positive', 'interpretation_bia', 'predict', 'great', 'cognitive', 'reappraisal', 'social', 'stress', 'particularly', 'state', 'positive', 'affect', 'low', 'moreover', 'positive', 'interpretation_bia', 'predict', 'positive', 'self', 'perception', 'social', 'performance', 'reduce', 'performance', 'relative', 'observer', 'rating', 'result', 'suggest', 'positive', 'interpretation', 'ambiguous', 'social', 'information', 'related', 'increased', 'cognitive', 'reappraisal', 'positive', 'self', 'perception', 'social', 'performance']"
3,3,47.0,0.3375000059604645,"meta, include, trial, transdiagnostic, skill, interpersonal, pool, randomized_controlle, engage, effectiveness","['implementation', 'effectiveness', 'adolescent', 'life', 'skill', 'program', 'low', 'middle_income', 'country', 'critical', 'review', 'meta', 'adolescence', 'represent', 'unprecedented', 'opportunity', 'invest', 'health', 'individual', 'adolescent', 'life', 'skill', 'program', 'low', 'country', 'lmic', 'demonstrate', 'success', 'relative', 'effectiveness', 'multiple', 'health', 'arena', 'include', 'mental', 'health', 'key', 'ingredient', 'examine', 'method', 'conduct', 'identify', 'key', 'implementation', 'process', 'effectiveness', 'life', 'skill', 'program', 'adolescent', 'lmic', 'target', 'mental', 'health', 'outcome', 'well', 'relative', 'effectiveness', 'academic', 'database', 'include', 'pubme', 'psychinfo', 'bibliography', 'related', 'review', 'systematically', 'search', 'july', 'restriction', 'language', 'publication', 'year', 'study', 'exclude', 'conduct', 'hic', 'setting', 'chronically', 'ill', 'population', 'lack', 'adolescent', 'datum', 'publish', 'report', 'relate', 'characteristic', 'rct', 'implementation', 'process', 'relate', 'extract', 'include', 'development', 'taxonomy', 'determine', 'life', 'skill', 'constitute', 'program', 'meta', 'analyse', 'random', 'effect', 'model', 'examine', 'overall', 'trial', 'effectiveness', 'determine', 'primary', 'outcome', 'subsequent', 'exploratory', 'analysis', 'determine', 'implementation', 'process', 'predict', 'trial', 'effectiveness', 'prospero', 'crd', 'result', 'include', 'eligible', 'rct', 'article', 'focus', 'adolescent', 'health', 'program', 'target', 'mental', 'health', 'outcome', 'rct', 'conduct', 'lmic', 'target', 'student', 'refugee', 'gender', 'intervention', 'deliver', 'teacher', 'specialist', 'provider', 'focus', 'high', 'risk', 'group', 'rather', 'clinically', 'disorder', 'population', 'intervention', 'effective', 'reduce', 'symptom', 'anger', 'smd', 'improve', 'life', 'skill', 'smd', 'function', 'smd', 'decrease', 'ptsd', 'smd', 'depression', 'anxiety', 'smd', 'trial', 'effectiveness', 'positively', 'associate', 'follow', 'life', 'skill', 'intervention', 'focus', 'parent', 'child', 'interaction', 'assess', 'interpersonal', 'relation', 'stress', 'management', 'discussion', 'result', 'demonstrate', 'benefit', 'life', 'skill', 'program', 'target', 'mental', 'health', 'outcome', 'co_occurre', 'risk', 'factor', 'school', 'community', 'setting', 'comprehensive', 'program', 'focus', 'multiple', 'life', 'skill', 'relate', 'individual', 'social', 'environment', 'particular', 'intervention', 'promote', 'parent', 'child', 'interaction', 'hold', 'particular', 'promise', 'lmic', 'address', 'burden', 'poor', 'mental', 'health', 'health', 'arena']"
4,4,9.0,0.43970000743865967,"trait, threat, adolescence, avoidance, task, decrease, fold, learn, form, developmental","['effect', 'age', 'trait', 'anxiety', 'avoidance', 'learn', 'important', 'self', 'protective', 'behavior', 'excessive', 'avoidance', 'maladaptive', 'core', 'feature', 'anxiety', 'disorder', 'give', 'several', 'disorder', 'emerge', 'adolescence', 'maladaptive', 'avoidance', 'learn', 'risk', 'factor', 'subsequent', 'psychopathology', 'current', 'study', 'investigate', 'effect', 'age', 'trait', 'anxiety', 'avoidance', 'learn', 'related', 'process', 'adult', 'youth', 'complete', 'differential', 'fear_conditioning', 'task', 'thereafter', 'avoidance', 'conditioning', 'participant', 'learn', 'press', 'button', 'cancel', 'upcoming', 'aversive', 'sound', 'next', 'extinction', 'aversive', 'sound', 'present', 'avoidance', 'button', 'remove', 'last', 'generalization', 'test', 'series', 'morph', 'range', 'similarity', 'safety', 'cue', 'danger', 'cue', 'present', 'avoidance', 'button', 'reintroduce', 'self', 'report', 'safety', 'danger', 'rating', 'response', 'collect', 'developmental', 'difference', 'emerge', 'safety', 'danger', 'rating', 'avoidance', 'conditioning', 'adult', 'exhibit', 'gradual', 'decrease', 'differential', 'danger', 'rating', 'youth', 'response', 'moderate', 'trait', 'anxiety', 'level', 'follow', 'extinction', 'participant', 'return', 'avoid', 'danger', 'cue', 'perceptually', 'similar', 'morph', 'avoidance', 'response', 'generalize', 'stimulus', 'associate', 'trait', 'anxiety', 'level', 'finding', 'highlight', 'importance', 'examine', 'avoidance', 'learn', 'relation', 'anxiety', 'symptom', 'development']"
5,5,23.0,0.2572999894618988,"response, ocd, model, phobia, functional, novel, stimulus, subgroup, functional_connectivity, participant","['robust', 'difference', 'fear_conditioning', 'patient', 'fear', 'relate', 'disorder', 'healthy', 'controlsfear', 'conditioning', 'extinction', 'serve', 'dominant', 'model', 'development', 'maintenance', 'pathological', 'anxiety', 'particularly', 'phasic', 'fear', 'specific', 'stimulus', 'situation', 'validity', 'model', 'support', 'difference', 'physiological', 'subjective', 'fear', 'response', 'patient', 'fear', 'related', 'disorder', 'healthy_control', 'model', 'validity', 'question', 'lack', 'difference', 'derive', 'pupillometry', 'skin_conductance', 'response', 'startle', 'well', 'unconditioned', 'stimulus', 'expectancy', 'day', 'fear', 'acquisition', 'immediate', 'extinction', 'recall', 'task', 'compare', 'unmedicated', 'group', 'patient', 'phobia', 'panic', 'disorder', 'group', 'patient', 'posttraumatic_stress', 'disorder', 'ptsd', 'group', 'carefully', 'screen', 'bayesian', 'statistic', 'show', 'convincing', 'evidence', 'difference', 'physiological', 'subjective', 'response', 'group', 'fear', 'acquisition', 'extinction', 'learning', 'recall', 'ptsd', 'subgroup', 'alter', 'startle', 'reaction', 'extinction', 'learn', 'datum', 'provide', 'evidence', 'general', 'difference', 'associative', 'fear', 'extinction', 'learning', 'fear', 'related', 'pathology', 'thereby', 'question', 'diagnostic', 'validity', 'associative', 'fear', 'learning', 'model', 'disorder']"
6,6,31.0,0.320499986410141,"treatment, outcome, clinical, change, improvement, elevated, cbt, therapy, receive, improve","['neurocognitive', 'process', 'cycloserine', 'augment', 'single', 'session', 'exposure', 'therapy', 'anxiety', 'randomize', 'placebo_controlle', 'trialdrug', 'target', 'methyl', 'aspartate', 'nmda', 'receptor', 'ability', 'learn', 'new', 'association', 'propose', 'adjunct', 'treatment', 'boost', 'success', 'exposure', 'therapy', 'anxiety', 'disorder', 'however', 'effect', 'nmda', 'partial', 'agonist', 'cycloserine', 'psychological', 'treatment', 'mix', 'investigate', 'potential', 'neurocognitive', 'mechanism', 'underlie', 'clinical', 'effect', 'cycloserine', 'augment', 'exposure', 'inform', 'optimal', 'combination', 'similar', 'agent', 'psychological', 'treatment', 'panic', 'disorder', 'patient', 'randomise', 'single', 'dose', 'cycloserine', 'match', 'placebo', 'session', 'exposure', 'therapy', 'neurocognitive', 'marker', 'assess', 'day', 'treatment', 'include', 'reaction', 'time', 'base', 'threat', 'bias', 'fearful', 'face', 'primary_outcome', 'amygdala', 'response', 'threat', 'secondary', 'outcome', 'clinical', 'symptom', 'severity', 'measure', 'day', 'treatment', 'month', 'follow', 'secondary', 'outcome', 'cycloserine', 'associate', 'great', 'clinical', 'recovery', 'month_follow', 'placebo', 'cyloserine', 'placebo', 'placebo', 'group', 'match', 'clinical', 'gain', 'cycloserine', 'group', 'month', 'follow', 'cycloserine', 'placebo', 'day', 'treatment', 'threat', 'bias', 'fearful', 'face', 'amygdala', 'threat', 'response', 'low', 'drug', 'compare', 'placebo', 'group', 'low', 'amygdala', 'magnitude', 'predict', 'great', 'clinical', 'improvement', 'follow', 'group', 'experimental', 'study', 'preliminary', 'nature', 'due', 'limited', 'finding', 'highlight', 'neurocognitive', 'potential', 'mechanism', 'cycloserine', 'exert', 'augmentative', 'effect', 'psychological', 'treatment', 'bring', 'forward', 'marker', 'help', 'understand', 'facilitate', 'development', 'combination', 'treatment', 'anxiety', 'cycloserine', 'augment', 'cbt', 'panic', 'disorder', 'nct']"
7,7,31.0,0.2669999897480011,"treatment, outcome, clinical, change, improvement, elevated, cbt, therapy, receive, improve","['change', 'functional_connectivity', 'cognitive', 'behavioral', 'therapy', 'social', 'anxiety', 'disorder', 'predict', 'outcome', 'follow', 'upapproximately', 'half', 'individual', 'social', 'anxiety', 'disorder', 'sad', 'treat', 'psychological', 'intervention', 'achieve', 'clinically', 'significant', 'improvement', 'retain', 'gain', 'neurobiological', 'model', 'sad', 'propose', 'disruption', 'function', 'amygdala', 'prefrontal', 'circuitry', 'implicate', 'short_term', 'treatment', 'response', 'however', 'treatment', 'relate', 'change', 'functional_connectivity', 'predict', 'long_term', 'psychotherapy', 'unknown', 'patient', 'sad', 'complete', 'incidental', 'emotion_regulation', 'task', 'fmri', 'treatment', 'cognitive', 'behavioral', 'therapy', 'acceptance', 'commitment_therapy', 'collapse', 'group', 'interaction', 'analysis', 'use', 'amygdala', 'seed', 'region', 'conduct', 'assess', 'change', 'pre', 'post', 'treatment', 'predict', 'symptom', 'change', 'negative', 'change', 'great', 'inverse', 'weak', 'positive', 'amygdala', 'connectivity', 'dorsomedial', 'prefrontal_cortex', 'dmpfc', 'dorsal', 'anterior_cingulate', 'cortex', 'dacc', 'predict', 'great', 'symptom', 'reduction', 'follow', 'positive', 'change', 'amygdala', 'connectivity', 'cerebellum', 'fusiform', 'gyrus', 'pre', 'central', 'post', 'central', 'gyri', 'predict', 'less', 'symptom', 'reduction', 'change', 'worsen', 'result', 'strengthen', 'amygdala', 'connectivity', 'regulatory', 'region', 'promote', 'well', 'long_term', 'outcome', 'change', 'visual', 'sensorimotor', 'region', 'represent', 'sensitization', 'emotion', 'relate', 'cue', 'confer', 'poor', 'outcome', 'clinical', 'implication', 'treatment', 'personalization', 'discuss', 'effect', 'replicate', 'large', 'sample']"
8,8,24.0,0.43220001459121704,"fear, behavioral, inpatient, original, relapse, pathological, spread, cost, cross, relate","['costly', 'avoidance', 'trigger', 'categorical', 'fear', 'generalization', 'refer', 'spread', 'acquire', 'fear', 'novel', 'stimulus', 'resemble', 'original', 'fear', 'relate', 'stimulus', 'preliminary', 'evidence', 'suggest', 'excessive', 'fear', 'generalization', 'pathogenic', 'feature', 'anxiety', 'disorder', 'however', 'fear', 'generalization', 'affect', 'pathological', 'avoidance', 'current', 'study', 'thus', 'aim', 'examine', 'link', 'categorical', 'fear', 'generalization', 'costly', 'avoidance', 'combine', 'fear', 'acquisition', 'training', 'phase', 'avoidance', 'test', 'current', 'finding', 'acquire', 'fear', 'spread', 'novel', 'stimulus', 'belong', 'category', 'original', 'fear', 'relate', 'stimulus', 'belong', 'fear', 'irrelevant', 'category', 'importantly', 'participant', 'avoid', 'fear', 'relate', 'novel', 'stimulus', 'cost', 'current', 'finding', 'indicate', 'categorical', 'fear', 'generalization', 'trigger', 'costly', 'avoidance', 'term', 'clinical', 'implication', 'decrease', 'costly', 'avoidance', 'align', 'decrease', 'expectancy', 'emphasize', 'behavioral', 'approach', 'initiate', 'extinction', 'learning']"
9,9,33.0,0.43050000071525574,"predict, latent, represent, anger, set, prediction, unique, time, mood, classify","['identify', 'presence', 'timing', 'discrete', 'mood', 'state', 'prior', 'present', 'study', 'test', 'novel', 'person', 'specific', 'method', 'identify', 'discrete', 'mood', 'profile', 'time', 'series', 'datum', 'examine', 'degree', 'profile', 'predict', 'lag', 'mood', 'anxiety', 'variable', 'time', 'base', 'variable', 'include', 'trend', 'linear', 'quadratic', 'cubic', 'cycle', 'day', 'day', 'week', 'time', 'day', 'analyze', 'ambulatory', 'datum', 'individual', 'mood', 'anxiety', 'disorder', 'prior', 'therapy', 'datum', 'collect', 'time', 'daily', 'least', 'day', 'latent_profile', 'analysis', 'apply', 'person', 'person', 'discretize', 'individual', 'continuous', 'multivariate', 'time', 'series', 'rumination', 'worry', 'fear', 'anger', 'irritability', 'anhedonia', 'hopelessness', 'depress', 'mood', 'avoidance', 'time', 'point', 'classify', 'accord', 'unique', 'blend', 'emotional', 'state', 'latent', 'class', 'represent', 'discrete', 'mood', 'profile', 'identify', 'participant', 'find', 'modal', 'number', 'latent', 'class', 'person', 'mean', 'median', 'range', 'class', 'splitting', 'individual', 'time', 'series', 'random', 'half', 'training', 'testing', 'use', 'elastic', 'net', 'regularization', 'identify', 'temporal', 'lag', 'predictor', 'mood', 'profile', 'presence', 'absence', 'training', 'set', 'prediction', 'accuracy', 'evaluate', 'testing', 'set', 'model', 'average', 'area', 'curve', 'sensitivity', 'specificity', 'brier', 'score', 'indicate', 'average', 'prediction', 'accuracy']"
