,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,14.0,0.40880000591278076,"anxiety, depression, study, patient, symptom, abstract, source_journal, psycinfo_database, disorder, result","['role', 'anxiety', 'perspective_take', 'strategy', 'affective', 'empathic', 'important', 'pro', 'social', 'behaviour', 'critical', 'positive', 'client', 'therapist', 'relationship', 'therapist', 'anxiety', 'link', 'reduced', 'ability', 'empathise', 'low', 'client', 'satisfaction', 'therapy', 'however', 'nature', 'relationship', 'anxiety', 'empathy', 'currently', 'unclear', 'current', 'study', 'investigate', 'effect', 'experimentally', 'induce', 'anxiety', 'empathic', 'response', 'elicit', 'different', 'perspective_taking', 'task', 'perspective_take', 'manipulate', 'subject', 'participant', 'complete', 'imagine', 'self', 'imagine', 'objective', 'condition', 'threat', 'shock', 'manipulation', 'use', 'vary', 'anxiety', 'subject', 'participant', 'threat', 'shock', 'condition', 'report', 'high', 'level', 'anxiety', 'experiment', 'low', 'level', 'empathy', 'relate', 'distress', 'target', 'participant', 'control', 'condition', 'perspective_taking', 'associate', 'high', 'level', 'empathy', 'relate', 'distress', 'concern', 'compare', 'objective', 'condition', 'present', 'result', 'suggest', 'perspective_take', 'large', 'extent', 'mitigate', 'influence', 'heighten', 'anxiety', 'individual', 'ability', 'empathise']"
1,1,23.0,0.3905999958515167,"lower, hospital, alliance, proportion, dysfunction, usual, psychosis, skill, tau, blind","['feasibility', 'study', 'acceptance', 'commitment_therapy', 'emotional', 'dysfunction', 'follow', 'experience', 'psychosis', 'lead', 'depression', 'anxiety', 'fear', 'acceptance', 'commitment_therapy', 'act', 'facilitate', 'individual', 'accept', 'difficult', 'mental', 'experience', 'behave', 'way', 'consistent', 'personally', 'hold', 'value', 'study', 'single', 'rater', 'blind', 'pilot', 'randomised_controlle', 'trial', 'act', 'emotional', 'dysfunction', 'follow', 'psychosis', 'participant', 'psychosis', 'randomise', 'session', 'act', 'treatment', 'usual', 'tau', 'tau', 'alone', 'hospital', 'anxiety', 'depression', 'scale', 'positive', 'negative', 'syndrome', 'scale', 'acceptance', 'action', 'questionnaire', 'kentucky', 'inventory', 'mindfulness', 'skill', 'work', 'alliance', 'inventory', 'use', 'individual', 'assess', 'baseline', 'month', 'post', 'baseline', 'individual', 'randomise', 'receive', 'act', 'find', 'intervention', 'acceptable', 'significantly', 'great', 'proportion', 'act', 'group', 'change', 'depressed', 'time', 'entry', 'study', 'depress', 'follow', 'act', 'group', 'show', 'significantly', 'great', 'increase', 'mindfulness', 'skill', 'reduction', 'negative', 'symptom', 'result', 'indicate', 'individual', 'randomise', 'act', 'significantly', 'few', 'crisis', 'contact', 'study', 'change', 'mindfulness', 'skill', 'correlate', 'positively', 'change', 'depression', 'act', 'appear', 'offer', 'promise', 'reduce', 'negative', 'symptom', 'depression', 'crisis', 'contact', 'psychosis', 'publication_abstract']"
2,2,13.0,0.1720000058412552,"treatment, group, anxiety, outcome, patient, cognitive, cbt, week, intervention, follow","['perseverative', 'think', 'robust', 'predictor', 'response', 'emotional', 'challenge', 'generalize', 'anxiety', 'disorder', 'major', 'depressive', 'anxiety', 'disorder', 'gad', 'major', 'depressive', 'disorder', 'mdd', 'frequently', 'reason', 'comorbidity', 'remain', 'present', 'experiment', 'test', 'tendency', 'engage', 'negative', 'repetitive', 'thinking', 'constitute', 'common', 'risk', 'process', 'disorder', 'mixed', 'sample', 'adult', 'comorbid', 'gad', 'mdd', 'gad', 'mdd', 'lifetime', 'psychopathology', 'administer', 'noncontingent', 'failure', 'success', 'feedback', 'consecutive', 'performance', 'task', 'perseverative', 'thought', 'pt', 'measure', 'negative', 'thought', 'intrusion', 'baseline', 'period', 'focus', 'breathing', 'emerge', 'powerful', 'prospective', 'predictor', 'response', 'experimental', 'challenge', 'participant', 'report', 'frequent', 'negative', 'thought', 'intrusion', 'baseline', 'irrespective', 'think', 'content', 'diagnostic', 'status', 'exhibit', 'strong', 'negative', 'response', 'failure', 'persist', 'even', 'subsequent', 'success', 'high', 'pt', 'course', 'experiment', 'associate', 'later', 'behavioral', 'avoidance', 'negative', 'affect', 'trait', 'closely', 'link', 'anxiety', 'depression', 'presence', 'severity', 'gad', 'mdd', 'finding', 'provide', 'evidence', 'broadly', 'define', 'pt', 'trait', 'share', 'gad', 'mdd', 'contribute', 'adverse', 'outcome', 'disorder', 'publication_abstract']"
3,3,13.0,0.3330000042915344,"treatment, group, anxiety, outcome, patient, cognitive, cbt, week, intervention, follow","['comorbid', 'social', 'anxiety', 'disorder', 'client', 'depressive', 'disorder', 'predict', 'change', 'depressive', 'symptom', 'therapeutic', 'relationship', 'focus', 'attention', 'group', 'current', 'study', 'examine', 'depressed', 'outpatient', 'comorbid', 'sad', 'respond', 'differently', 'cognitive', 'behavioral', 'group', 'intervention', 'use', 'growth_curve', 'model', 'find', 'evidence', 'depress', 'client', 'comorbid', 'sad', 'rapid', 'improvement', 'depressive', 'symptom', 'course', 'treatment', 'generally', 'differ', 'comorbidity', 'develop', 'close', 'therapeutic', 'relationship', 'modifying', 'direction', 'attentional', 'focus', 'away', 'self', 'non', 'linear', 'effect', 'demonstrate', 'rate', 'change', 'depressive', 'symptom', 'relationship', 'variable', 'focus', 'attention', 'rapid', 'early', 'treatment', 'contrast', 'hypothesis', 'trajectory', 'change', 'therapeutic', 'relationship', 'attentional', 'focus', 'mediate', 'effect', 'sad', 'treatment', 'improvement', 'depressive', 'symptom', 'finding', 'suggest', 'comorbid', 'sad', 'detrimental', 'effect', 'course', 'depression', 'treatment', 'group', 'base', 'treatment', 'beneficial', 'depressed', 'individual', 'comorbid', 'sad', 'group', 'base', 'treatment', 'depression', 'provide', 'explicit', 'opportunity', 'emotional', 'processing', 'social', 'situation', 'exposure', 'hence', 'mimic', 'efficacious', 'therapy', 'sad', 'publication_abstract']"
4,4,13.0,0.5110999941825867,"treatment, group, anxiety, outcome, patient, cognitive, cbt, week, intervention, follow","['open', 'trial', 'brief', 'transdiagnostic', 'internet', 'treatment', 'anxiety', 'depressionthe', 'present', 'study', 'evaluate', 'efficacy', 'brief', 'version', 'internet', 'administer', 'transdiagnostic', 'cbt', 'protocol', 'wellbeing', 'program', 'titov', 'et_al', 'design', 'treat', 'anxiety', 'disorder', 'major', 'depression', 'program', 'brief', 'version', 'include', 'core', 'cbt', 'skill', 'original', 'condensed', 'material', 'online', 'lesson', 'reduce', 'duration', 'treatment', 'week', 'include', 'online', 'forum', 'individual', 'principal', 'diagnosis', 'major', 'depression', 'generalise', 'anxiety', 'disorder', 'panic', 'disorder', 'social', 'phobia', 'receive', 'cbt', 'base', 'online', 'educational', 'lesson', 'homework', 'assignment', 'weekly', 'contact', 'clinical', 'psychologist', 'automate', 'email', 'percent', 'participant', 'complete', 'lesson', 'week', 'program', 'post', 'treatment', 'month_follow', 'datum', 'collect', 'participant', 'respectively', 'participant', 'improve', 'significantly', 'depression', 'anxiety', 'stress', 'scale', 'item', 'patient', 'health', 'questionnaire', 'item', 'generalise', 'anxiety', 'disorder', 'item', 'scale', 'correspond', 'group', 'effect_size', 'cohen', 'follow', 'respectively', 'participant', 'rate', 'procedure', 'highly', 'acceptable', 'gain', 'similar', 'magnitude', 'find', 'original', 'program', 'less', 'time', 'spend', 'participant', 'clinician', 'present', 'trial', 'mean', 'min', 'compare', 'original', 'program', 'mean', 'min', 'result', 'provide', 'additional', 'support', 'efficacy', 'transdiagnostic_icbt', 'treatment', 'anxiety', 'depressive', 'disorder', 'indicate', 'brief', 'version', 'benefit', 'publication_abstract']"
5,5,28.0,0.46299999952316284,"placebo, help, tinnitus, day, management, min, initiation, regard, precede, impact","['acceptance', 'commitment_therapy', 'tinnitus', 'retrain', 'therapy', 'treatment', 'tinnitus', 'randomised_controlle', 'study', 'compare', 'effect', 'acceptance', 'commitment_therapy', 'act', 'tinnitus', 'retrain', 'therapy', 'tinnitus', 'impact', 'randomised_controlle', 'trial', 'normal', 'hearing', 'subject', 'tinnitus', 'randomise', 'active', 'treatment', 'control', 'wlc', 'act', 'treatment', 'consist', 'weekly', 'min', 'session', 'treatment', 'consist', 'min', 'session', 'min', 'follow', 'continued', 'daily', 'wearable', 'sound', 'generator', 'recommend', 'period', 'least', 'day', 'month', 'assessment', 'make', 'baseline', 'week', 'month', 'month', 'week', 'result', 'show', 'superior', 'effect', 'act', 'comparison', 'wlc', 'regard', 'tinnitus', 'impact', 'cohen', 'problem', 'sleep', 'anxiety', 'result', 'mediate', 'tinnitus', 'acceptance', 'comparison', 'active', 'treatment', 'include', 'assessment', 'point', 'reveal', 'significant', 'difference', 'favour', 'act', 'regard', 'tinnitus', 'impact', 'cohen', 'problem', 'sleep', 'month', 'reliable', 'improvement', 'main', 'outcome', 'measure', 'find', 'act', 'condition', 'condition', 'result', 'suggest', 'act', 'reduce', 'tinnitus', 'distress', 'impact', 'group', 'normal', 'hearing', 'tinnitus', 'patient', 'copyright_elsevi', 'ltd']"
6,6,16.0,0.5996999740600586,"social, anxiety, negative, fear, response, exposure, phobia, individual, event, task","['negative', 'post', 'event', 'processing', 'decrease', 'self', 'appraisal', 'performance', 'follow', 'social', 'stress', 'childhood', 'social', 'anxiety', 'experimental', 'studycognitive', 'model', 'social', 'phobia', 'sp', 'assume', 'follow', 'social', 'evaluative', 'stress', 'individual', 'sp', 'engage', 'dysfunctional', 'post', 'event', 'process', 'pep', 'detailed', 'negative', 'review', 'past', 'event', 'previous', 'research', 'already', 'show', 'child', 'high', 'level', 'social', 'fear', 'suffer', 'frequent', 'negative', 'pep', 'stable', 'pep', 'time', 'age', 'group', 'lead', 'degraded', 'self', 'appraisal', 'performance', 'therefore', 'present', 'study', 'expose', 'group', 'high', 'low', 'socially_anxious', 'child', 'lsa', 'aged_year', 'social', 'evaluative', 'situation', 'assess', 'negative', 'positive', 'pep', 'well', 'self', 'rate', 'performance', 'week', 'task', 'result', 'reveal', 'child', 'report', 'negative', 'pep', 'child', 'independent', 'level', 'depression', 'moreover', 'negative', 'pep', 'related', 'measure', 'social', 'anxiety', 'performance', 'rating', 'task', 'performance', 'rating', 'child', 'worsen', 'course', 'follow', 'week', 'relate', 'negative', 'pep', 'thus', 'result', 'speak', 'high', 'clinical', 'relevance', 'dysfunctional', 'pep', 'maintenance', 'social', 'fear', 'already', 'childhood', 'copyright_elsevi', 'ltd']"
7,7,20.0,0.6796000003814697,"behavior, ocd, representative, cognition, hypochondriasis, mediate, control, increase, thought, behavioral","['effect', 'safety', 'behavior', 'health', 'anxiety', 'experimental', 'present', 'study', 'examine', 'extent', 'safety', 'behavior', 'exacerbate', 'symptom', 'hypochondriasis', 'severe', 'health', 'anxiety', 'participant', 'randomize', 'safety', 'behavior', 'control', 'condition', 'baseline', 'period', 'participant', 'safety', 'behavior', 'condition', 'spend', 'week', 'actively', 'engage', 'clinically', 'representative', 'array', 'health', 'relate', 'safety', 'behavior', 'daily', 'basis', 'follow', 'second', 'week', 'long', 'baseline', 'period', 'participant', 'control', 'condition', 'monitor', 'normal', 'safety', 'behavior', 'compare', 'control', 'participant', 'safety', 'behavior', 'condition', 'report', 'significantly', 'great', 'increase', 'health', 'anxiety', 'hypochondriacal', 'belief', 'contamination', 'fear', 'avoidant', 'response', 'health', 'relate', 'behavioral', 'task', 'safety', 'behavior', 'manipulation', 'contrast', 'general', 'anxiety', 'symptom', 'significantly', 'differ', 'group', 'function', 'manipulation', 'mediational', 'analyse', 'consistent', 'hypothesis', 'change', 'frequency', 'health', 'relate', 'thought', 'mediate', 'effect', 'experimental', 'manipulation', 'health', 'anxiety', 'finding', 'suggest', 'safety', 'behavior', 'associate', 'increase', 'health', 'anxiety', 'perhaps', 'foster', 'catastrophic', 'thought', 'health', 'implication', 'finding', 'hypochondriasis', 'anxiety', 'disorder', 'discuss', 'copyright_elsevi', 'ltd']"
8,8,16.0,0.8080000281333923,"social, anxiety, negative, fear, response, exposure, phobia, individual, event, task","['latent', 'growth_curve', 'analysis', 'fear', 'speech', 'task', 'treatment', 'social', 'phobiamodel', 'social', 'phobia', 'highlight', 'importance', 'anticipatory', 'anxiety', 'experience', 'fear', 'social', 'situation', 'anticipatory', 'anxiety', 'show', 'highly', 'correlate', 'performance', 'anxiety', 'variety', 'social', 'situation', 'study', 'show', 'average', 'rating', 'anxiety', 'anticipation', 'performance_phase', 'social', 'situation', 'decline', 'follow', 'treatment', 'evidence', 'also', 'suggest', 'point', 'confrontation', 'fear', 'stimulus', 'peak', 'level', 'fear', 'study', 'date', 'evaluate', 'pattern', 'anxious', 'respond', 'anticipation', 'confrontation', 'performance_phase', 'treatment', 'focus', 'current', 'study', 'socially', 'phobic', 'individual', 'complete', 'behavioral', 'avoidance', 'task', 'type', 'manualize', 'cognitive', 'behavioral', 'therapy', 'give', 'rating', 'fear', 'anticipation', 'performance_phase', 'result', 'latent', 'growth_curve', 'analysis', 'treatment', 'suggest', 'treatment', 'anxiety', 'sharply', 'increase', 'anticipation', 'phase', 'highly', 'elevated', 'confrontation', 'gradually', 'increase', 'performance', 'phase', 'treatment', 'anxiety', 'increase', 'anticipation', 'phase', 'much', 'slow', 'rate', 'pretreatment', 'peak', 'confrontation', 'decline', 'performance', 'phase', 'finding', 'suggest', 'anticipatory', 'experience', 'critical', 'experience', 'fear', 'public', 'speaking', 'incorporated', 'exposure', 'copyright_elsevi', 'ltd']"
9,9,13.0,0.9455999732017517,"treatment, group, anxiety, outcome, patient, cognitive, cbt, week, intervention, follow","['group', 'cognitive', 'behavioral', 'therapy', 'hoard', 'disorder', 'open', 'trialalthough', 'cognitive', 'behavioral', 'therapy', 'cbt', 'appear', 'promise', 'treatment', 'approach', 'hoard', 'disorder', 'treatment', 'date', 'quite', 'labor', 'intensive', 'goal', 'study', 'therefore', 'assess', 'potential', 'effectiveness', 'group', 'cbt', 'hoarding', 'home', 'visit', 'clinician', 'individual', 'hoard', 'disorder', 'enrol', 'session', 'program', 'group', 'cbt', 'complete', 'treatment', 'use', 'mixed', 'effect', 'model', 'account', 'miss', 'datum', 'report', 'datum', 'participant', 'provide', 'enough', 'datum', 'analysis', 'participant', 'demonstrate', 'significant', 'improvement', 'hoard', 'symptom', 'symptom', 'depression', 'anxiety', 'quality', 'life', 'improvement', 'hoard', 'symptom', 'comparable', 'publish', 'clinical', 'trial', 'individual', 'cbt', 'hoarding', 'disorder', 'result', 'study', 'suggest', 'group', 'cbt', 'hoarding', 'home', 'discard', 'session', 'clinician', 'effective', 'treatment', 'option', 'potential', 'advantage', 'increase', 'treatment', 'access', 'reduce', 'clinician', 'burden', 'cost', 'treatment', 'copyright_elsevi', 'ltd']"
10,10,13.0,0.4537000060081482,"treatment, group, anxiety, outcome, patient, cognitive, cbt, week, intervention, follow","['cost_effectiveness', 'internet', 'base', 'cognitive', 'behavior', 'therapy', 'cognitive', 'behavioral', 'group', 'therapy', 'social', 'anxiety', 'disorder', 'result', 'randomized_controlle', 'trialsocial', 'anxiety', 'disorder', 'sad', 'highly_prevalent', 'associate', 'substantial', 'societal', 'economic', 'burden', 'primarily', 'due', 'high', 'cost', 'productivity', 'loss', 'cognitive', 'behavior', 'group', 'therapy', 'cbgt', 'effective', 'treatment', 'sad', 'establish', 'clinical', 'practice', 'internet', 'base', 'cognitive', 'behavior', 'therapy', 'icbt', 'demonstrate', 'efficacy', 'several', 'trial', 'recent', 'year', 'study', 'however', 'investigate', 'cost_effectiveness', 'icbt', 'compare', 'cbgt', 'societal', 'perspective', 'analysis', 'direct', 'indirect', 'cost', 'include', 'aim', 'present', 'study', 'investigate', 'cost_effectiveness', 'icbt', 'compare', 'cbgt', 'societal', 'perspective', 'use', 'prospective', 'design', 'conduct', 'randomized_controlle', 'trial', 'participant', 'sad', 'randomized', 'icbt', 'cbgt', 'economic', 'datum', 'assess', 'pre', 'treatment', 'immediately_followe', 'treatment', 'six_month', 'treatment', 'result', 'show', 'gross', 'total', 'cost', 'significantly', 'reduce', 'month_follow', 'compare', 'pre', 'treatment', 'treatment', 'condition', 'treatment', 'equivalent', 'reduce', 'social', 'anxiety', 'gross', 'total', 'cost', 'icbt', 'cost', 'effective', 'due', 'low', 'intervention', 'cost', 'conclude', 'icbt', 'cost', 'effective', 'cbgt', 'treatment', 'sad', 'treatment', 'reduce', 'societal', 'cost', 'sad', 'copyright_elsevi', 'ltd']"
