,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,7.0,0.7067999839782715,"treatment, cognitive, cbt, change, therapy, group, effect, trial, exposure, follow","['randomised_controlle', 'trial', 'group', 'cognitive', 'behavioural', 'therapy', 'comorbid', 'anxiety', 'depression', 'old', 'adultsanxiety', 'depression', 'commonly', 'comorbid', 'older_adult', 'associate', 'bad', 'physical', 'mental', 'health', 'outcome', 'poor', 'response', 'psychological', 'pharmacological', 'treatment', 'however', 'little', 'research', 'examine', 'effectiveness', 'psychological', 'program', 'treat', 'comorbid', 'anxiety', 'depression', 'older_adult', 'community_dwelle', 'adult', 'aged_year', 'comorbid', 'anxiety', 'depression', 'randomly_allocate', 'group', 'cognitive', 'behavioural', 'therapy', 'waitlist', 'condition', 'assess', 'immediately_followe', 'month', 'treatment', 'control', 'cognitive', 'ability', 'pre', 'treatment', 'cognitive', 'behaviour', 'therapy', 'result', 'significantly', 'great', 'reduction', 'waitlist', 'symptom', 'anxiety', 'depression', 'base', 'semi_structure', 'rate', 'clinician', 'unaware', 'treatment', 'condition', 'significant', 'time', 'treatment', 'interaction', 'also', 'find', 'self', 'report', 'measure', 'anxiety', 'depression', 'gain', 'maintain', 'period', 'contrast', 'significant', 'difference', 'find', 'group', 'measure', 'worry', 'well', 'conclusion', 'group', 'cognitive', 'behavioural', 'therapy', 'efficacious', 'reduce', 'comorbid', 'anxiety', 'depression', 'geriatric', 'population', 'gain', 'maintain', 'least', 'month', 'copyright_elsevi', 'ltd']"
1,1,5.0,0.7753999829292297,"child, parent, youth, treatment, ocd, global, severity, remission, outcome, cbt","['randomized', 'placebo', 'controlled_trial', 'cognitive', 'behavioral', 'therapy', 'alone', 'combine', 'sertraline', 'treatment', 'pediatric', 'obsessive_compulsive', 'examine', 'efficacy', 'sequential', 'sertraline', 'cognitive', 'behavioral', 'therapy', 'cbt', 'treatment', 'relative', 'cbt', 'week', 'child', 'adolescent', 'disorder', 'method', 'child', 'adolescent', 'ocd', 'range', 'year', 'randomize', 'week', 'treatment', 'arm', 'sertraline', 'standard', 'dose', 'cbt', 'regsert', 'cbt', 'sertraline', 'titrate', 'slowly', 'achieve', 'least', 'week', 'maximally', 'tolerate', 'daily', 'dose', 'cbt', 'slosert', 'cbt', 'cbt', 'pbo', 'cbt', 'assessment', 'conduct', 'screen', 'baseline', 'week', 'post', 'treatment', 'rater', 'clinician', 'blind', 'sertraline', 'cbt', 'randomization', 'status', 'primary', 'outcome', 'include', 'children', 'obsessive_compulsive', 'scale', 'response', 'remission', 'status', 'secondary_outcome', 'include', 'child', 'impact', 'scale', 'parent', 'child', 'children', 'depression', 'revise', 'anxiety', 'scale', 'child', 'clinical', 'global', 'impression', 'severity', 'result', 'group', 'exhibit', 'large', 'group', 'effect', 'outcome', 'group', 'time', 'interaction', 'outcome', 'suggest', 'group', 'change', 'time', 'comparable', 'conclusion', 'youth', 'evidence', 'sequentially', 'provide', 'sertraline', 'cbt', 'differ', 'receive', 'placebo', 'cbt', 'clinicaltrial', 'gov', 'identifi', 'nct', 'copyright_elsevi', 'ltd']"
2,2,7.0,0.4496000111103058,"treatment, cognitive, cbt, change, therapy, group, effect, trial, exposure, follow","['mindfulness', 'acceptance', 'base', 'group', 'therapy', 'traditional', 'cognitive', 'behavioral', 'group', 'therapy', 'social', 'anxiety', 'disorder', 'randomized_controlle', 'trialrecent', 'research', 'support', 'mindfulness', 'acceptance', 'base', 'intervention', 'social', 'anxiety', 'disorder', 'sad', 'objective', 'purpose', 'present', 'study', 'compare', 'mindfulness', 'acceptance', 'base', 'group', 'therapy', 'magt', 'cognitive', 'behavioral', 'group', 'therapy', 'cbgt', 'respect', 'outcome', 'hypothesize', 'magt', 'cbgt', 'superior', 'control', 'group', 'significantly', 'different', 'method', 'individual', 'mean', 'age', 'year', 'female', 'white', 'asian', 'diagnose', 'sad', 'randomly_assigne', 'magt', 'cbgt', 'waitlist', 'control', 'group', 'primary', 'outcome', 'social', 'anxiety', 'symptom', 'severity', 'assess', 'baseline', 'treatment', 'midpoint', 'treatment', 'completion', 'cognitive', 'reappraisal', 'mindfulness', 'acceptance', 'rumination', 'depression', 'value', 'living', 'group', 'cohesion', 'also', 'assess', 'result', 'hypothesize', 'magt', 'cbgt', 'effective', 'control', 'group', 'significantly', 'different', 'social', 'anxiety', 'reduction', 'variable', 'assess', 'conclusion', 'present', 'research', 'provide', 'additional', 'support', 'mindfulness', 'acceptance', 'base', 'treatment', 'sad', 'future_research', 'examine', 'process', 'treatment', 'lead', 'change', 'copyright_elsevi', 'ltd']"
3,3,15.0,0.20419999957084656,"patient, high, score, scale, year, measure, method, use, rate, conclusion","['reduce', 'depression', 'child', 'low', 'se', 'school', 'longitudinal', 'universal', 'randomized_controlle', 'trialthe', 'aussie', 'optimism', 'positive', 'thinking', 'skill', 'program', 'aop', 'pt', 'innovative', 'curriculum', 'base', 'mental', 'health', 'promotion', 'program', 'base', 'cognitive', 'behavioural', 'strategy', 'program', 'aim', 'prevent', 'depressive', 'anxiety', 'symptom', 'disorder', 'middle', 'primary', 'school', 'child', 'aged_year', 'student', 'low', 'se', 'primary', 'school', 'randomly_assigne', 'intervention', 'control', 'group', 'assess', 'baseline', 'post', 'test', 'month', 'month', 'intervention', 'group', 'receive', 'program', 'implement', 'teacher', 'control', 'group', 'receive', 'regular', 'health', 'education', 'curriculum', 'student', 'complete', 'questionnaire', 'depression', 'anxiety', 'attribution_style', 'risk', 'student', 'assess', 'computerised', 'child', 'adolescent', 'parent', 'report', 'children', 'externalise', 'internalise', 'problem', 'home', 'child', 'intervention', 'condition', 'report', 'significant', 'pre', 'post', 'reduction', 'depressive', 'symptom', 'significant', 'pre', 'post', 'reduction', 'parent', 'report', 'emotional', 'difficulty', 'maintain', 'change', 'evident', 'control', 'group', 'group', 'show', 'significant', 'improvement', 'child', 'report', 'anxiety', 'significant', 'improvement', 'parent', 'report', 'pro', 'social', 'behaviour', 'group', 'significant', 'post', 'baseline', 'change', 'incidence', 'recovery', 'rate', 'depression', 'anxiety', 'internalise', 'symptom', 'finding', 'suggest', 'aop', 'pt', 'potential', 'treat', 'depressive', 'symptomatology', 'immediate', 'term', 'effect', 'sustain', 'also', 'evidence', 'improve', 'emotional', 'resilience', 'month', 'follow', 'program', 'follow', 'investigate', 'long', 'term', 'effect', 'need', 'copyright_elsevi', 'ltd']"
4,4,7.0,0.6161999702453613,"treatment, cognitive, cbt, change, therapy, group, effect, trial, exposure, follow","['psychological', 'treatment', 'hypnotic', 'dependent', 'insomnia', 'primarily', 'old', 'adult', 'sampleobjective', 'study', 'test', 'cognitive', 'behavior', 'therapy', 'cbt', 'hypnotic', 'dependent', 'late', 'middle', 'age', 'insomnia', 'method', 'volunteer', 'age', 'old', 'randomized', 'cbt', 'placebo', 'biofeedback', 'me', 'cbt', 'group', 'receive', 'weekly', 'treatment', 'session', 'protocol', 'comprise', 'slow', 'tapering', 'monitor', 'biweekly', 'min', 'session', 'assessment', 'include', 'polysomnography', 'psg', 'sleep', 'diary', 'hypnotic', 'consumption', 'daytime', 'function', 'questionnaire', 'drug', 'screen', 'collect', 'baseline', 'posttreatment', 'year', 'follow', 'result', 'cbt', 'group', 'show', 'significant', 'sleep', 'diary', 'improvement', 'sleep', 'significantly', 'decrease', 'posttreatment', 'sleep', 'diary', 'measure', 'group', 'include', 'med', 'sleep', 'trend', 'improvement', 'baseline', 'follow', 'psg', 'sleep', 'variable', 'significantly', 'change', 'significant', 'group', 'difference', 'medication', 'reduction', 'compare', 'baseline', 'group', 'decrease', 'hypnotic', 'posttreatment', 'follow', 'evidence', 'withdrawal', 'side', 'effect', 'daytime', 'functioning', 'include', 'anxiety', 'depression', 'improve', 'posttreatment', 'rigorous', 'methodological', 'feature', 'include', 'documentation', 'strong', 'treatment', 'implementation', 'presence', 'credible', 'placebo', 'elevate', 'confidence', 'due', 'finding', 'conclusion', 'gradual', 'associate', 'substantial', 'hypnotic', 'reduction', 'posttreatment', 'follow', 'withdrawal', 'side', 'effect', 'absent', 'supplement', 'cbt', 'participant', 'accrue', 'incremental', 'self', 'report', 'psg', 'sleep', 'benefit', 'copyright_elsevi', 'ltd']"
5,5,16.0,0.6707000136375427,"intervention, internet, program, student, base, control, face, review, training, attention","['attention', 'bias_modification', 'reduce', 'speech', 'anxietythe', 'mechanism', 'mediate', 'anxiolytic', 'effect', 'attention', 'bias_modification', 'remain', 'unclear', 'accordingly', 'randomly_assigne', 'speech', 'anxious', 'subject', 'receive', 'session', 'training', 'condition', 'abm', 'inverse', 'abm', 'control', 'abm', 'condition', 'subject', 'view', 'pair', 'photograph', 'model', 'display', 'facial_expression', 'disgust', 'joy', 'computer', 'screen', 'probe', 'always', 'replace', 'positive', 'face', 'subject', 'push', 'button', 'indicate', 'identity', 'probe', 'rapidly', 'possible', 'inverse', 'condition', 'probe', 'always', 'replace', 'negative', 'face', 'control', 'condition', 'probe', 'replace', 'face', 'type', 'equally', 'often', 'training', 'session', 'group', 'exhibit', 'statistically', 'significant', 'reduction', 'self', 'report', 'behavioral', 'physiological', 'measure', 'speech', 'anxiety', 'self', 'report', 'behavioral', 'measure', 'attentional', 'control', 'improve', 'likewise', 'contrary', 'early', 'study', 'abm', 'superior', 'control', 'procedure', 'produce', 'reduction', 'measure', 'social', 'anxiety', 'copyright_elsevi', 'ltd']"
6,6,7.0,0.4196000099182129,"treatment, cognitive, cbt, change, therapy, group, effect, trial, exposure, follow","['motivational', 'support', 'provide', 'email', 'improve', 'effectiveness', 'internet_delivered', 'self', 'help', 'treatment', 'insomnia', 'randomize', 'trialinternet', 'deliver', 'treatment', 'effective', 'insomnia', 'little', 'known', 'beneficial', 'effect', 'support', 'aim', 'current', 'study', 'investigate', 'additional', 'effect', 'low', 'intensity', 'support', 'internet_delivere', 'treatment', 'insomnia', 'participant', 'randomize', 'internet_delivered', 'intervention', 'insomnia', 'support', 'participant', 'receive', 'internet_delivered', 'cognitive', 'behavioral', 'treatment', 'insomnia', 'addition', 'participant', 'support', 'condition', 'receive', 'weekly', 'email', 'assessment', 'baseline', 'post', 'treatment', 'month_follow', 'group', 'effectively', 'ameliorate', 'insomnia', 'complaint', 'add', 'support', 'lead', 'significantly', 'high', 'effect', 'sleep', 'measure', 'self', 'report', 'insomnia', 'severity', 'anxiety', 'depressive', 'symptom', 'month_follow', 'effect', 'remain', 'significant', 'sleep', 'efficiency', 'sleep', 'insomnia', 'symptom', 'depressive', 'symptom', 'provide', 'support', 'significantly', 'enhance', 'benefit', 'internet_delivere', 'treatment', 'insomnia', 'several', 'variable', 'appear', 'motivational', 'feedback', 'increase', 'effect', 'intervention', 'encourage', 'participant', 'complete', 'intervention', 'turn', 'improve', 'effectiveness', 'copyright_elsevi', 'ltd']"
7,7,16.0,0.6672999858856201,"intervention, internet, program, student, base, control, face, review, training, attention","['attention', 'bias_modification', 'reduce', 'speech', 'anxiety', 'mechanism', 'mediate', 'anxiolytic', 'effect', 'attention', 'bias_modification', 'remain', 'unclear', 'accordingly', 'randomly_assigne', 'speech', 'anxious', 'subject', 'receive', 'session', 'training', 'condition', 'abm', 'inverse', 'abm', 'control', 'abm', 'condition', 'subject', 'view', 'pair', 'photograph', 'model', 'display', 'facial_expression', 'disgust', 'joy', 'computer', 'screen', 'probe', 'always', 'replace', 'positive', 'face', 'subject', 'push', 'button', 'indicate', 'identity', 'probe', 'rapidly', 'possible', 'inverse', 'condition', 'probe', 'always', 'replace', 'negative', 'face', 'control', 'condition', 'probe', 'replace', 'face', 'type', 'equally', 'often', 'training', 'session', 'group', 'exhibit', 'statistically', 'significant', 'reduction', 'self', 'report', 'behavioral', 'physiological', 'measure', 'speech', 'anxiety', 'self', 'report', 'behavioral', 'measure', 'attentional', 'control', 'improve', 'likewise', 'contrary', 'early', 'study', 'abm', 'superior', 'control', 'procedure', 'produce', 'reduction', 'measure', 'social', 'anxiety', 'publication_abstract']"
8,8,7.0,0.45719999074935913,"treatment, cognitive, cbt, change, therapy, group, effect, trial, exposure, follow","['mindfulness', 'acceptance', 'base', 'group', 'therapy', 'traditional', 'cognitive', 'behavioral', 'group', 'therapy', 'social', 'anxiety', 'disorder', 'randomized_controlle', 'trial', 'recent', 'research', 'support', 'mindfulness', 'acceptance', 'base', 'intervention', 'social', 'anxiety', 'disorder', 'sad', 'purpose', 'present', 'study', 'compare', 'mindfulness', 'acceptance', 'base', 'group', 'therapy', 'magt', 'cognitive', 'behavioral', 'group', 'therapy', 'cbgt', 'respect', 'outcome', 'hypothesize', 'magt', 'cbgt', 'superior', 'control', 'group', 'significantly', 'different', 'individual', 'mean', 'age', 'year', 'female', 'white', 'asian', 'diagnose', 'sad', 'randomly_assigne', 'magt', 'cbgt', 'waitlist', 'control', 'group', 'primary', 'outcome', 'social', 'anxiety', 'symptom', 'severity', 'assess', 'baseline', 'treatment', 'midpoint', 'treatment', 'completion', 'cognitive', 'reappraisal', 'mindfulness', 'acceptance', 'rumination', 'depression', 'value', 'living', 'group', 'cohesion', 'also', 'assess', 'hypothesized', 'magt', 'cbgt', 'effective', 'control', 'group', 'significantly', 'different', 'social', 'anxiety', 'reduction', 'variable', 'assess', 'present', 'research', 'provide', 'additional', 'support', 'mindfulness', 'acceptance', 'base', 'treatment', 'sad', 'future_research', 'examine', 'process', 'treatment', 'lead', 'change']"
9,9,5.0,0.8442000150680542,"child, parent, youth, treatment, ocd, global, severity, remission, outcome, cbt","['randomized', 'placebo', 'controlled_trial', 'cognitive', 'behavioral', 'therapy', 'alone', 'combine', 'sertraline', 'treatment', 'pediatric', 'obsessive_compulsive', 'disorder', 'examine', 'efficacy', 'sequential', 'sertraline', 'cognitive', 'behavioral', 'therapy', 'cbt', 'treatment', 'relative', 'cbt', 'week', 'child', 'adolescent', 'disorder', 'child', 'adolescent', 'ocd', 'range', 'year', 'randomize', 'week', 'treatment', 'arm', 'sertraline', 'standard', 'dose', 'cbt', 'regsert', 'cbt', 'sertraline', 'titrate', 'slowly', 'achieve', 'least', 'week', 'maximally', 'tolerate', 'daily', 'dose', 'cbt', 'slosert', 'cbt', 'cbt', 'pbo', 'cbt', 'assessment', 'conduct', 'screen', 'baseline', 'week', 'post', 'treatment', 'rater', 'clinician', 'blind', 'sertraline', 'cbt', 'randomization', 'status', 'primary', 'outcome', 'include', 'children', 'obsessive_compulsive', 'scale', 'response', 'remission', 'status', 'secondary_outcome', 'include', 'child', 'impact', 'scale', 'parent', 'child', 'children', 'depression', 'revise', 'anxiety', 'scale', 'child', 'clinical', 'global', 'impression', 'severity', 'group', 'exhibit', 'large', 'group', 'effect', 'outcome', 'group', 'time', 'interaction', 'outcome', 'suggest', 'group', 'change', 'time', 'comparable', 'youth', 'evidence', 'sequentially', 'provide', 'sertraline', 'cbt', 'differ', 'receive', 'placebo', 'cbt']"
