,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,11.0,0.3416999876499176,"model, specific, association, factor, item, dsm_iv, use, datum, dimension, research","['reduction', 'internalising_construct', 'follow', 'internet_delivered', 'treatment', 'anxiety', 'depression', 'primary_care', 'depressive', 'anxiety', 'disorder', 'different', 'manifestation', 'latent', 'internalising_construct', 'date', 'efficacy', 'study', 'tend', 'focus', 'disorder', 'specific', 'outcome', 'rather', 'underlie', 'dimension', 'study', 'examine', 'effect', 'transdiagnostic', 'internet_delivered', 'cognitive_behavioural', 'therapy', 'icbt', 'primary_care', 'sample', 'participant', 'include', 'patient', 'aged_year', 'prescribe', 'lesson', 'transdiagnostic', 'icbt', 'program', 'anxiety', 'depression', 'primary', 'healthcare', 'professional', 'patient', 'complete', 'patient', 'health', 'questionnaire', 'generalise', 'anxiety', 'disorder', 'item', 'scale', 'mini', 'social', 'phobia', 'inventory', 'panic', 'disorder', 'severity', 'self_report', 'scale', 'baseline', 'patient', 'complete', 'program', 'provide', 'datum', 'scale', 'final', 'lesson', 'reduction', 'latent', 'internalising_construct', 'assess', 'longitudinal', 'factor', 'analysis', 'framework', 'compare', 'internalise', 'factor', 'mean', 'treatment', 'group', 'mean', 'reduction', 'latent', 'internalising_construct', 'large', 'due', 'lack', 'control', 'group', 'group', 'reduction', 'latent', 'internalising_construct', 'investigate', 'study', 'demonstrate', 'clinically', 'significant', 'reduction', 'latent', 'internalising_construct', 'follow', 'transdiagnostic', 'icbt', 'anxiety', 'depression']"
1,1,35.0,0.28439998626708984,"intervention, treatment, group, control, trial, post, effectiveness, effect, reduce, internet","['internet', 'cognitive_behavioural', 'treatment', 'disorder', 'randomised_controlle', 'trial', 'internet', 'base', 'cognitive', 'behaviour', 'therapy', 'icbt', 'become', 'increase', 'accept', 'efficacious', 'effective', 'treatment', 'anxiety', 'depressive', 'disorder', 'however', 'study', 'examine', 'efficacy', 'icbt', 'disorder', 'ocd', 'randomised_controlle', 'trial', 'compare', 'technician', 'administer', 'icbt', 'treatment', 'control', 'group', 'patient', 'ocd', 'primary', 'outcome', 'measure', 'dimensional', 'obsessive_compulsive', 'scale', 'obsessional', 'belief', 'questionnaire', 'obq', 'administer', 'pre', 'post', 'treatment', 'match', 'time_point', 'icbt', 'group', 'follow', 'month', 'post', 'treatment', 'diagnostic', 'status', 'assess', 'clinical', 'interview', 'icbt', 'program', 'efficacious', 'tau', 'reduce', 'maladaptive', 'belief', 'well', 'symptom', 'ocd', 'distress', 'depression', 'large', 'group', 'effect_size', 'find', 'gt', 'adherence', 'high', 'gain', 'maintain', 'treatment', 'completer', 'long', 'meet', 'diagnostic', 'criterion', 'follow', 'result', 'comparable', 'outcome', 'obtain', 'clinician', 'administer', 'face', 'face', 'internet', 'base', 'program', 'suggest', 'icbt', 'efficacious', 'administer', 'clinically', 'supervise', 'technician', 'future', 'research', 'need', 'evaluate', 'effective', 'icbt', 'ocd', 'routine', 'clinical', 'setting']"
2,2,0.0,0.3952000141143799,"treatment, therapy, outcome, cbt, change, impairment, cognitive, follow, symptom, associate","['work', 'relate', 'cbt', 'vocational', 'service', 'usual', 'unemployed', 'person', 'social', 'anxiety', 'disorder', 'randomized_controlle', 'pilot', 'trial', 'design', 'pilot', 'test', 'group', 'base', 'work', 'relate', 'cognitive', 'behavioral', 'therapy', 'wcbt', 'unemployed', 'individual', 'social', 'anxiety', 'disorder', 'sad', 'wcbt', 'deliver', 'vocational', 'service', 'set', 'vocational', 'service', 'professional', 'aim', 'reduce', 'social', 'anxiety', 'enable', 'individual', 'seek', 'retain', 'employment', 'compare', 'wcbt', 'vocational', 'service', 'usual', 'control', 'condition', 'vsau', 'participant', 'unemploye', 'homeless', 'largely', 'african_american', 'vocational', 'service', 'seek', 'adult', 'sad', 'randomized', 'receive', 'session', 'wcbt', 'vsau', 'vsau', 'alone', 'follow', 'month', 'post', 'treatment', 'multilevel', 'modeling', 'reveal', 'significantly', 'great', 'reduction', 'social', 'anxiety', 'general', 'anxiety', 'depression', 'functional', 'impairment', 'wcbt', 'compare', 'vsau', 'coefficient', 'job', 'search', 'activity', 'self', 'efficacy', 'indicate', 'great', 'increase', 'wcbt', 'hour', 'work', 'week', 'follow', 'period', 'differ', 'group', 'small', 'sample', 'size', 'challenge', 'associate', 'measure', 'work', 'hour', 'contributed', 'find', 'overall', 'result', 'study', 'suggest', 'unemployed', 'person', 'sad', 'effectively', 'treat', 'specialized', 'work', 'relate', 'cbt', 'administer', 'vocational', 'service', 'professional', 'future', 'testing', 'wcbt', 'large', 'sample', 'long', 'follow', 'period', 'adequate', 'power', 'assess', 'employment', 'outcome', 'warrant']"
3,3,3.0,0.3312000036239624,"year, difference, maternal, eat, clinical, cost, level, significant, relative, base","['therapist', 'effect', 'iapt', 'psychological', 'wellbee', 'practitioner', 'pwps', 'multilevel', 'model', 'mixed', 'method', 'analysis', 'aim', 'research', 'determine', 'extent', 'therapist', 'effect', 'psychological', 'wellbee', 'practitioner', 'pwps', 'deliver', 'guide', 'self', 'help', 'iapt', 'service', 'identify', 'factor', 'define', 'effective', 'pwp', 'clinical', 'practice', 'use', 'patient', 'anxiety', 'depression', 'outcome', 'phq', 'gad', 'effectiveness', 'pwps', 'service', 'site', 'examine', 'use', 'multi', 'level', 'model', 'pwps', 'clinical', 'supervisor', 'also', 'interview', 'complete', 'measure', 'ego', 'strength', 'intuition', 'resilience', 'therapist', 'effect', 'account', 'cent', 'variance', 'patient', 'outcome', 'pwp', 'significantly', 'well', 'average', 'outcome', 'phq', 'gad', 'pwps', 'significantly', 'average', 'phq', 'average', 'gad', 'compute', 'pwp', 'rank', 'identify', 'quartile', 'cluster', 'least', 'effective', 'pwps', 'effective', 'pwps', 'generate', 'high', 'rate', 'reliable', 'clinically', 'significant', 'change', 'display', 'great', 'resilience', 'organisational', 'ability', 'knowledge', 'confidence', 'study', 'weakness', 'identify', 'methodological', 'consideration', 'future', 'study', 'examine', 'therapist', 'effect', 'low', 'intensity', 'cognitive', 'behaviour', 'therapy', 'provide']"
4,4,26.0,0.19789999723434448,"scale, score, sample, questionnaire, factor, analysis, use, structure, measure, hospital","['repetitive', 'negative', 'thinking', 'transdiagnostic', 'factor', 'depression', 'anxiety', 'conceptual', 'replication', 'comorbidity', 'affective', 'disorder', 'high', 'rumination', 'find', 'mediate', 'cross_sectional', 'prospective', 'relation', 'anxiety', 'depressive', 'symptom', 'adolescent', 'adult', 'examine', 'rumination', 'worry', 'form', 'repetitive', 'negative', 'thinking', 'also', 'explain', 'association', 'affective', 'disorder', 'study', 'use', 'prospective', 'cohort', 'study', 'mixed', 'sample', 'adult', 'person', 'prior', 'history', 'current', 'affective', 'disorder', 'healthy', 'individual', 'assess', 'dsm_iv', 'affective', 'disorder', 'cidi', 'rumination', 'leid', 'worry', 'pswq', 'measure', 'repeat', 'year', 'year', 'later', 'use', 'model', 'find', 'baseline', 'rumination', 'worry', 'partly', 'mediate', 'association', 'baseline', 'fear', 'disorder', 'social', 'anxiety', 'disorder', 'panic', 'disorder', 'agoraphobia', 'distress', 'disorder', 'dysthymia', 'major', 'depressive', 'disorder', 'generalize', 'anxiety', 'disorder', 'moreover', 'baseline', 'fear', 'disorder', 'predict', 'change', 'distress', 'disorder', 'change', 'worry', 'rumination', 'mediate', 'association', 'association', 'baseline', 'distress', 'disorder', 'change', 'fear', 'disorder', 'mediate', 'change', 'rumination', 'change', 'worry', 'result', 'conclude', 'repetitive', 'negative', 'thinking', 'important', 'transdiagnostic', 'factor', 'rumination', 'worry', 'partly', 'responsible', 'cross_sectional', 'prospective', 'co', 'occurrence', 'affective', 'disorder', 'suitable', 'target', 'treatment']"
5,5,15.0,0.23090000450611115,"health, mental, risk, associate, age, factor, use, prevalence, high, method","['prevalence', 'predictor', 'recovery', 'syndrome', 'routine', 'clinical', 'practice', 'cognitive_behavioural', 'therapy', 'cbt', 'treatment', 'choice', 'patient', 'syndrome', 'cfs', 'however', 'factor', 'predict', 'recovery', 'unknown', 'objective', 'study', 'ascertain', 'recovery', 'rate', 'cfs', 'patient', 'receive', 'cbt', 'routine', 'practice', 'explore', 'possible', 'predictor', 'recovery', 'recovery', 'define', 'long', 'meet', 'oxford', 'cdc', 'criterion', 'cfs', 'measure', 'month', 'follow', 'composite', 'score', 'represent', 'full', 'recovery', 'additionally', 'include', 'perception', 'improvement', 'normal', 'population', 'level', 'fatigue', 'physical', 'function', 'logistic_regression', 'use', 'examine', 'predictor', 'recovery', 'predictor', 'include', 'age', 'gender', 'cognitive_behavioural', 'response', 'symptom', 'work', 'social', 'adjustment', 'belief', 'emotion', 'perfectionism', 'anxiety', 'depression', 'baseline', 'month', 'follow', 'patient', 'long', 'meet', 'oxford', 'cdc', 'criterion', 'cfs', 'fully', 'recover', 'multivariate', 'analysis', 'show', 'bad', 'score', 'work', 'social', 'adjustment', 'scale', 'unhelpful', 'belief', 'emotion', 'high', 'level', 'depression', 'old', 'age', 'associate', 'reduce', 'odd', 'recovery', 'recovery_rate', 'routine', 'practice', 'comparable', 'previous', 'rct', 'wide', 'spectrum', 'significant', 'predictor', 'recovery']"
6,6,38.0,0.251800000667572,"experience, ptsd, concern, psychological, future, world, brief, average, cluster, estimate","['effectiveness', 'attention', 'bias_modification', 'program', 'adjunctive', 'treatment', 'post_traumatic', 'stress', 'disorder', 'attention', 'bias_modification', 'abm', 'effective', 'treatment', 'anxiety', 'disorder', 'beard', 'sawyer', 'amp', 'hofmann', 'individual', 'ptsd', 'possess', 'attentional_bia', 'threat', 'relevant', 'information', 'abm', 'prove', 'effective', 'reduce', 'ptsd', 'symptom', 'examine', 'efficacy', 'abm', 'adjunct', 'treatment', 'ptsd', 'real', 'world', 'set', 'administer', 'abm', 'conjunction', 'prolong', 'exposure', 'cognitive', 'processing', 'therapy', 'medication', 'community', 'inpatient', 'treatment', 'facility', 'diagnose', 'ptsd', 'participant', 'randomize', 'abm', 'attention', 'control', 'condition', 'acc', 'participant', 'experience', 'reduction', 'ptsd', 'symptom', 'participant', 'abm', 'group', 'experience', 'significantly', 'few', 'ptsd', 'depressive', 'symptom', 'post', 'treatment', 'compare', 'acc', 'group', 'moreover', 'change', 'plasticity', 'attentional_bia', 'mediate', 'change', 'symptom', 'initial', 'moderated', 'effect', 'treatment', 'result', 'suggest', 'effective', 'adjunct', 'treatment', 'ptsd']"
7,7,31.0,0.17820000648498535,"development, task, relate, maintenance, increase, involve, participant, role, healthy, experimental","['effectiveness', 'self', 'help', 'mindfulness', 'base', 'cognitive', 'therapy', 'student', 'sample', 'randomised_controlle', 'trial', 'mindfulness', 'base', 'cognitive', 'therapy', 'mbct', 'involve', 'approximately', 'hour', 'therapist', 'contact', 'time', 'universally', 'available', 'mbct', 'self', 'help', 'mbct_sh', 'widen', 'access', 'little', 'know', 'effectiveness', 'paper', 'present', 'randomised_controlle', 'trial', 'rct', 'mbct_sh', 'student', 'student', 'randomly_assigne', 'week', 'mbct_sh', 'condition', 'control', 'anovas', 'show', 'significant', 'group', 'time', 'interaction', 'favour', 'mbct_sh', 'measure', 'depression', 'anxiety', 'stress', 'satisfaction', 'life', 'mindfulness', 'self', 'compassion', 'post', 'intervention', 'group', 'effect_size', 'range', 'cohen', 'engagement', 'mbct_sh', 'high', 'participant', 'engage', 'mindfulness', 'practice', 'median', 'time', 'week', 'read', 'least', 'half', 'intervention', 'book', 'participant', 'drop', 'first', 'publish', 'rct', 'mbct_sh', 'benefit', 'find', 'relative', 'control', 'group', 'mbct_sh', 'potential', 'low', 'cost', 'readily', 'available', 'highly', 'acceptable', 'intervention', 'future', 'research', 'include', 'active', 'control', 'condition', 'explore', 'finding', 'extend', 'clinical', 'population']"
8,8,13.0,0.5317999720573425,"self, face, online, cognitive_behavioural, personal, help, show, statistically, randomised_controlle, end","['randomised_controlle', 'trial', 'face', 'face', 'pure', 'online', 'self', 'help', 'cognitive_behavioural', 'treatment', 'perfectionism', 'previous', 'research', 'show', 'cognitive_behavioural', 'treatment', 'cbt', 'effective', 'reduce', 'perfectionism', 'present', 'study', 'investigate', 'efficacy', 'format', 'cbt', 'perfectionism', 'cbt', 'face', 'face', 'pure', 'online', 'self', 'help', 'reduce', 'perfectionism', 'associate', 'psychological', 'symptom', 'participant', 'randomly_allocate', 'face', 'face', 'cbt', 'pure', 'online', 'self', 'help', 'cbt', 'waitlist', 'control', 'period', 'significant', 'change', 'waitlist', 'group', 'outcome', 'measure', 'end', 'treatment', 'face', 'face', 'pure', 'online', 'self', 'help', 'group', 'report', 'significant', 'reduction', 'end', 'treatment', 'perfectionism', 'variable', 'maintain', 'face', 'face', 'group', 'also', 'report', 'significant', 'reduction', 'time', 'depression', 'anxiety', 'stress', 'significant', 'pre', 'post', 'increase', 'self', 'esteem', 'maintain', 'contrast', 'pure', 'online', 'self', 'help', 'group', 'show', 'significant', 'change', 'outcome', 'face', 'face', 'group', 'statistically', 'superior', 'pure', 'online', 'self', 'help', 'group', 'follow', 'perfectionism', 'measure', 'concern', 'mistake', 'personal', 'standard', 'result', 'show', 'promising', 'evidence', 'cbt', 'perfectionism', 'especially', 'offer', 'face', 'face', 'sustained', 'benefit', 'broad', 'range', 'outcome', 'expect']"
9,9,21.0,0.5339000225067139,"control, response, process, activation, processing, neural, emotional, region, healthy, increase","['impact', 'cognitive', 'behavioral', 'therapy', 'social', 'anxiety', 'disorder', 'neural', 'basis', 'emotional', 'reactivity', 'regulation', 'social', 'evaluation', 'examine', 'cognitive', 'behavioral', 'therapy', 'cbt', 'social', 'anxiety', 'disorder', 'sad', 'modify', 'self', 'report', 'negative', 'emotion', 'functional_magnetic', 'resonance_image', 'brain', 'response', 'react', 'reappraise', 'social', 'evaluation', 'test', 'change', 'predict', 'treatment', 'outcome', 'patient', 'sad', 'complete', 'cbt', 'waitlist', 'group', 'reactivity', 'compare', 'waitlist', 'cbt', 'result', 'increase', 'brain', 'response', 'right', 'superior', 'frontal', 'gyrus', 'sfg', 'inferior', 'parietal', 'lobule', 'ipl', 'middle', 'occipital', 'gyrus', 'mog', 'react', 'social', 'praise', 'increase', 'right', 'sfg', 'ipl', 'decrease', 'leave', 'posterior', 'superior', 'temporal', 'gyrus', 'pstg', 'react', 'social', 'criticism', 'reappraisal', 'compare', 'waitlist', 'cbt', 'result', 'great', 'reduction', 'self', 'report', 'negative', 'emotion', 'increase', 'brain', 'response', 'right', 'sfg', 'mog', 'decrease', 'leave', 'pstg', 'linear', 'regression', 'find', 'control', 'cbt', 'induce', 'change', 'reactivity', 'negative', 'emotion', 'rating', 'brain', 'change', 'reactivity', 'praise', 'criticism', 'criticism', 'brain', 'response', 'change', 'predict', 'cbt', 'relate', 'reduction', 'social', 'anxiety', 'thus', 'mechanism', 'underlie', 'cbt', 'sad', 'change', 'reappraisal', 'relate', 'brain', 'response', 'social', 'criticism']"
