,Year,Source,Topic_ID,Most_freq_words
0,2017,Academic,0,"['threat', 'fear', 'cognitive', 'stimulus', 'reactivity', 'mechanism', 'sensitivity', 'attentional', 'impair', 'cue']"
1,2017,Academic,1,"['child', 'parent', 'anxious', 'family', 'task', 'parental', 'ambiguous', 'reaction', 'children', 'style']"
2,2017,Academic,2,"['behavior', 'profile', 'behavioral', 'exposure', 'work', 'state', 'clinical', 'approach', 'symptomatology', 'system']"
3,2017,Academic,3,"['life', 'quality', 'psychological', 'distress', 'effect', 'pregnancy', 'include', 'outcome', 'intervention', 'total']"
4,2017,Academic,4,"['risk', 'prevalence', 'mdd', 'lifetime', 'mood', 'association', 'major_depressive', 'sleep', 'associate', 'sample']"
5,2017,Academic,5,"['relationship', 'mediate', 'score', 'psychological', 'experience', 'scale', 'affective', 'correlate', 'effect', 'negative']"
6,2017,Academic,6,"['psychiatric', 'adhd', 'comorbid', 'personality', 'substance', 'hyperactivity', 'chinese', 'diagnostic', 'adult', 'seek']"
7,2017,Academic,7,"['population', 'people', 'clinical', 'datum', 'chronic', 'new', 'major', 'episode', 'assessment', 'country']"
8,2017,Academic,8,"['treatment', 'outcome', 'follow', 'therapy', 'baseline', 'month', 'antidepressant', 'symptom', 'patient', 'cbt']"
9,2017,Academic,9,"['severe', 'illness', 'student', 'factor', 'clinical', 'severity', 'somatic', 'independent', 'somatoform', 'report']"
10,2017,Academic,10,"['social', 'low', 'high', 'problem', 'relate', 'dimension', 'neuroticism', 'attachment', 'report', 'class']"
11,2017,Academic,11,"['age', 'year', 'level', 'associate', 'high', 'low', 'longitudinal', 'woman', 'gender', 'score']"
12,2017,Academic,12,"['gad', 'alcohol', 'care', 'generalized', 'cost', 'phq', 'screening', 'tau', 'intensive', 'standard']"
13,2017,Academic,13,"['well', 'specific', 'also', 'research', 'event', 'examine', 'cognitive', 'finding', 'individual', 'high']"
14,2017,Academic,14,"['symptom', 'depressive', 'maternal', 'adolescent', 'emotional', 'childhood', 'problem', 'mother', 'associate', 'development']"
15,2017,Academic,15,"['ci', 'adjust', 'adult', 'confidence_interval', 'rate', 'ratio', 'live', 'incidence', 'condition', 'economic']"
16,2017,Academic,16,"['patient', 'group', 'control', 'ocd', 'compare', 'activity', 'significantly', 'aim', 'relative', 'however']"
17,2017,Academic,17,"['mental', 'health', 'self', 'network', 'report', 'participant', 'support', 'help', 'service', 'intervention']"
18,2017,Academic,18,"['history', 'insomnia', 'trauma', 'see', 'early', 'initially', 'case', 'absence', 'identity', 'neglect']"
19,2017,Academic,19,"['group', 'intervention', 'effect', 'training', 'control', 'reduce', 'cognitive', 'compare', 'condition', 'efficacy']"
20,2017,Academic,20,"['social', 'response', 'sad', 'avoidance', 'face', 'inhibition', 'task', 'show', 'obesity', 'effect']"
21,2017,Academic,21,"['bipolar', 'feature', 'bd', 'onset', 'mood', 'clinical', 'somatization', 'presentation', 'subject', 'frequency']"
22,2017,Academic,22,"['model', 'scale', 'measure', 'factor', 'item', 'questionnaire', 'support', 'pathway', 'analysis', 'sample']"
23,2017,Academic,23,"['ptsd', 'post_traumatic', 'physical', 'day', 'emotion_regulation', 'stress', 'outcome', 'trauma', 'symptom', 'follow']"
24,2017,Academic,24,"['behaviour', 'increase', 'exercise', 'disability', 'temporal', 'harm', 'cause', 'decrease', 'attitude', 'trajectory']"
25,2017,Academic,25,"['stress', 'bias', 'positive', 'symptom', 'attention', 'stressor', 'test', 'negative', 'psychosis', 'early']"
