,Year,Source,Topic_ID,Most_freq_words
0,2016,Academic,0,"['intervention', 'group', 'treatment', 'week', 'outcome', 'trial', 'session', 'participant', 'follow', 'month']"
1,2016,Academic,1,"['depression', 'mdd', 'treatment', 'factor', 'associate', 'psychological', 'pain', 'analysis', 'role', 'examine']"
2,2016,Academic,2,"['sensitivity', 'cognitive', 'psychometric_propertie', 'subject', 'stability', 'sample', 'clinic', 'complete', 'gender', 'error']"
3,2016,Academic,3,"['social', 'sad', 'cognitive', 'impairment', 'neural', 'response', 'processing', 'subjective', 'affective', 'gene']"
4,2016,Academic,4,"['scale', 'factor', 'measure', 'sample', 'questionnaire', 'item', 'structure', 'assess', 'reliability', 'validity']"
5,2016,Academic,5,"['network', 'system', 'user', 'support', 'provide', 'schizophrenia', 'meta', 'individual', 'positive', 'drug']"
6,2016,Academic,6,"['panic', 'inventory', 'beck', 'late', 'pd', 'ad', 'revise', 'stigma', 'clinician', 'assessment']"
7,2016,Academic,7,"['depression', 'mental', 'health', 'risk', 'age', 'year', 'association', 'factor', 'use', 'method']"
8,2016,Academic,8,"['exposure', 'ocd', 'expose', 'drive', 'fear', 'violence', 'adult', 'response', 'desire', 'presentation']"
9,2016,Academic,9,"['model', 'attachment', 'memory', 'induce', 'test', 'state', 'effect', 'contrast', 'ms', 'impair']"
10,2016,Academic,10,"['treatment', 'child', 'therapy', 'outcome', 'parent', 'follow', 'symptom', 'post', 'trauma', 'year']"
11,2016,Academic,11,"['personality', 'cluster', 'neuroticism', 'feature', 'recurrence', 'course', 'symptomatology', 'link', 'prediction', 'prospective']"
12,2016,Academic,12,"['trait', 'response', 'state', 'task', 'performance', 'threat', 'female', 'bias', 'high', 'anger']"
13,2016,Academic,13,"['eat', 'pathology', 'dsm', 'bmi', 'suicidality', 'accurate', 'ability', 'indirect', 'cumulative', 'functioning']"
14,2016,Academic,14,"['effect', 'control', 'adolescent', 'participant', 'test', 'stress', 'stimulus', 'increase', 'emotional', 'time']"
15,2016,Academic,15,"['quality', 'life', 'sleep', 'fear', 'change', 'trajectory', 'time', 'insomnia', 'domain', 'type']"
16,2016,Academic,16,"['symptom', 'depressive', 'depression', 'self', 'high', 'level', 'psychological', 'association', 'positive', 'distress']"
17,2016,Academic,17,"['problem', 'class', 'student', 'adolescence', 'psychotherapy', 'school', 'mindfulness', 'difficulty', 'developmental', 'young_people']"
18,2016,Academic,18,"['negative', 'emotion', 'stress', 'emotional', 'affect', 'pregnancy', 'interpersonal', 'mother', 'experience', 'perception']"
19,2016,Academic,19,"['ptsd', 'cbt', 'amygdala', 'activation', 'cognitive', 'behavioral', 'increase', 'group', 'right', 'change']"
20,2016,Academic,20,"['group', 'non', 'difference', 'report', 'face', 'compare', 'individual', 'show', 'bpd', 'specific']"
21,2016,Academic,21,"['patient', 'psychiatric', 'score', 'clinical', 'gad', 'high', 'use', 'severity', 'associate', 'diagnosis']"
22,2016,Academic,22,"['model', 'theory', 'explain', 'tool', 'variance', 'analysis', 'diagnostic', 'receptor', 'show', 'style']"
23,2016,Academic,23,"['relationship', 'evidence', 'research', 'development', 'mediate', 'brain', 'model', 'behaviour', 'specific', 'influence']"
24,2016,Academic,24,"['behavior', 'work', 'suicidal_ideation', 'suicidal', 'online', 'sex', 'offer', 'increase', 'address', 'self']"
25,2016,Academic,25,"['childhood', 'psychotic', 'adulthood', 'abuse', 'search', 'review', 'include', 'recognition', 'predictive', 'amp']"
