,Title,Abstract,StoreId,documentType,year
563,Preceding diagnoses to young adult bipolar disorder and schizophrenia in a nationwide study,"Background: The aim of this comparative study was to investigate the type and frequency of diagnoses preceding adult bipolar disorder (BD) and schizophrenia (SZ). Methods: A follow-back study of all preceding diagnoses in all patients aged 21–34 years with a primary, first time diagnosis of BD (N = 784) or SZ (N = 1667) in 2008 to 2010. Data were taken from the Danish Psychiatric Central Research Register (DPCRR) including ICD-10 and ICD-8 diagnoses. Results: The numbers of patients with any preceding diagnoses amounted to 69.3% in BD and 76.6% in SZ with affective disorders (excluding BD) being the most frequent preceding diagnosis (46.6 vs. 28.0%), followed by psychoses (PSY) other than SZ (14.2 vs. 41.5%, p &lt; .001), and substance use disorders (SUD) (16.1 vs. 26.9%, p &lt; .001). Reactions to severe stress were equally frequent in both samples (26.3 vs. 26.6%) as were personality disorders (21.8 vs. 22.4%) and ADHD (4.2 vs. 3.5%), whereas rates of conduct disorders (1.7 vs. 3.1%) were rather low in both samples. Very few of the preceding diagnoses had their onset in childhood and adolescence. Overall patients with SZ had a minor but statistically significant earlier onset of any psychiatric disorder compared to BD (mean age: 23.3 vs. 22.5, p &lt; .001). Regression analyses indicated that BD was associated with an increased risk of having experienced preceding affective disorders and ADHD, while SZ was associated with an increased risk of preceding substance use disorders, psychosis, anxiety disorders, and personality disorders. Conclusions: Specific developmental trajectories of preceding disorders were delineated for BD and SZ with affective disorders being more specific for BD and both SUD and PSY more specific to SZ. There are different patterns of vulnerability in terms of preceding diagnosis in young adults with BD and SZ. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1511554824," Journal , Peer Reviewed Journal , Journal Article",2013
564,Cost of anxiety disorders in Japan in 2008: A prevalence-based approach,"Background: The societal burden caused by anxiety disorders has likely been underestimated, while those for schizophrenia and depression have received more attention. Anxiety disorders represent a significant illness category that occurs at a high prevalence and poses a considerable burden. However, the cost of anxiety disorders in Japan has not yet been well researched. The goal of the present study was to estimate the total cost of anxiety disorders in Japan and to clarify the characteristics of this burden. Method: A prevalence-based approach was adopted to measure the total cost of anxiety disorders. Anxiety disorders were defined as diagnosis code F40.0-F41.9 according to the International Statistical Classification of Diseases and Related Health Problems, 10th Revision. The cost was comprised of the following components: medical treatment costs and social service costs as direct costs, and morbidity and mortality costs as indirect costs. Data were collected from publicly available statistics. Results: The total cost of anxiety disorders in Japan in 2008 was JPY 2.4 trillion (US$ 20.5 billion at the current exchange rate of US$1 = JPY 116.8). The direct cost was JPY 50 billion. The morbidity cost was JPY 2.1 trillion, while the mortality cost was JPY 0.24 trillion. Conclusions: The social burden caused by anxiety disorders in Japan is tremendous and is similar to that of other mental disorders. Productivity loss in the workplace represents the largest portion of all the cost components. Because the medical examination rate is quite low, the improvement of healthcare access might contribute to cost mitigation. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1513356585," Journal , Peer Reviewed Journal , Journal Article",2013
565,Self-harm in young adolescents (12–16 years): Onset and short-term continuation in a community sample,"Background: To investigate the prevalence of self-harm in young adolescents and factors associated with onset and continuity over a one year period. Method: Prospective longitudinal study. Participants were young adolescents (n = 3964) aged 12–16 years attending 8 secondary schools in the Midlands and South West of England. Results: Over a one year period 27% of young adolescents reported thoughts of self-harm and 15% reported at least one act of self-harm. Of those who self-harmed, less than one in five (18%) had sought help for psychological problems of anxiety or depression. Compared with boys, girls were at increased risk of developing thoughts (OR 1.61, 95% CI 1.26-2.06) and acts (OR 1.40, 95% CI 1.06-1.84) of self-harm, particularly amongst those girls in school year 9 (aged 13/14, thoughts adjusted Odds Ratio (aOR) 1.97, 95% CI 1.27-3.04; acts aOR 2.59, 95% CI 1.52-4.41). Of those reporting thoughts of self-harm at baseline, 60% also reported these thoughts at follow-up. Similarly 55% of those who reported an act of self-harm at baseline also reported that they had self-harmed at follow-up. Insecure peer relationships increased the likelihood that boys and girls would develop self-harming behaviours, as did being bullied for boys. Low mood was associated with the development of self-harming thoughts and behaviours for boys and girls, whilst a strong sense of school membership was associated with a reduced risk of developing thoughts of self-harm for boys and increased the likelihood of self-harming thoughts and behaviours ceasing for girls. Conclusion: Self harm in young adolescents is common with one in four reporting self-harming thoughts and one in six engaging in self-harming behaviour over a one year period. Self-harm is already established by 12/13 years of age and for over half of our sample, self-harming thoughts and behaviour persisted over the year. Secure peer and strong school relationships were associated with less self-harm. Few seek help for psychological problems, suggesting a need to increase awareness amongst all professionals who work with young adolescents about self-harm and associated risk factors. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1513357265," Journal , Peer Reviewed Journal , Journal Article",2013
566,Patterns of risk for anxiety-depression amongst Vietnamese-immigrants: A comparison with source and host populations,"Background: Studies suggest that immigrants have higher rates of anxiety-depression than compatriots in low-middle income countries and lower rates than populations in host high income countries. Elucidating the factors that underlie these stepwise variations in prevalence may throw new light on the pathogenesis of anxiety-depressive disorders globally. This study aimed to examine whether quantitative differences in exposure to, or the interaction between, risk factors account for these anxiety-depression prevalence differences amongst immigrant relative to source and host country populations. Methods: Multistage population mental health surveys were conducted in three groups: 1) a Vietnamese-immigrant sample settled in Australia (n = 1161); 2) a Vietnamese source country sample residing in the Mekong Delta region (n = 3039); 3) an Australian-born host country sample (n = 7964). Multivariable logistic regression analyses compared risk factors between the Vietnamese-immigrant group and: 1) the Mekong Delta Vietnamese; and 2) the Australian-born group. Twelve month anxiety-depression diagnoses were the main outcome measures, derived from the Composite International Diagnostic Interview (CIDI), supplemented by an indigenously derived measure—the Phan Vietnamese Psychiatric Scale (PVPS) in both Vietnamese groups. Results: The 12-month prevalence of anxiety-depression showed a stepwise increase across groups: Mekong Delta Vietnamese 4.8%; Vietnamese-immigrants 7.0%; Australian-born 10.2%. The two Vietnamese populations showed a similar risk profile with older age, exposure to potentially traumatic events (PTEs), multiple physical illnesses and substance use disorder (SUD) being associated with anxiety-depression, with the older Vietnamese-immigrants reporting greater exposure to these factors. The interaction between key risk factors differed fundamentally when comparing Vietnamese-immigrant and Australian-born samples. Age emerged as the major discriminator, with young Vietnamese-immigrants exhibiting particularly low rates of anxiety-depression. Conclusions: The findings reported here suggest that core risk factors for anxiety-depression may be universal, but their patterning and interaction may differ according to country-of-origin. The study also highlights the importance of including both standard international and culturally-specific measures to index cross-cultural manifestations of common mental disorders. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1513356317," Journal , Peer Reviewed Journal , Journal Article",2013
567,"Functional social support, psychological capital, and depressive and anxiety symptoms among people living with HIV/AIDS employed full-time","Background: Psychological distress (e.g., depression and anxiety) has been regarded as the main cause of leaving work for people living with HIV/AIDS (PLWHA) in workplaces. This study aims to explore the associations of functional social support (FSS) and psychological capital (PC) with depressive and anxiety symptoms among PLWHA employed full-time. Methods: This cross-sectional study was performed in Liaoning, China, during the period of December 2010–April 2011. The Center for Epidemiologic Studies Depression Scale, the Zung Self-Rating Anxiety Scale, the Duke-UNC Functional Social Support Questionnaire, and the Psychological Capital Questionnaire were completed by PLWHA employed full-time. Structural equation modeling was used to test the proposed relationships between variables. Asymptotic and resampling strategies were performed to explore the mediating roles of PC and its components (self-efficacy, hope, optimism, resilience). Results: Of 320 participants surveyed, 66.3% had depressive symptoms, and 45.6% had anxiety symptoms. Significant negative associations of FSS and PC with depressive and anxiety symptoms were revealed. PC (a*b = −0.209, BCa 95% CI: -0.293, -0.137, p &lt; 0.05), hope (a*b = −0.103, BCa 95% CI: -0.192, -0.034, p &lt; 0.05), and optimism (a*b = −0.047, BCa 95% CI: -0.106, -0.008, p &lt; 0.05) significantly mediated the association between FSS and depressive symptoms. PC (a*b = −0.151, BCa 95% CI: -0.224, -0.095, p &lt; 0.05) and self-efficacy (a*b = −0.080, BCa 95% CI: -0.158, -0.012, p &lt; 0.05) significantly mediated the FSS-anxiety symptoms association. Conclusions: FSS and PC could help reduce depressive and anxiety symptoms among PLWHA employed full-time. PC fully mediates the associations of FSS with depressive and anxiety symptoms. In addition to enhancing FSS, PC development could be included in the prevention and treatment strategies for depressive and anxiety symptoms targeted at PLWHA employed full-time. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1513356330," Journal , Peer Reviewed Journal , Journal Article",2013
568,Effectiveness of depression and anxiety prevention in adolescents with high familial risk: Study protocol for a randomized controlled trial,"Background: Depression and anxiety disorders during adolescence can have detrimental consequences. Both disorders are related to negative outcome in various areas during adolescence and are also predictive of depression and anxiety disorders later in life. Especially parental psychopathology and being female are risk factors that increase the probability of developing one of these disorders during adolescence. Research has shown that prevention programs have promising results, especially for adolescents who have these risk factors. Therefore, in this study, we will focus on the effectiveness of a prevention program ‘A jump forward’ that has been developed for adolescent girls with a familial risk of depression and/or anxiety. Methods/Design: We designed a randomized controlled trial to test the effectiveness of an indicated and selective prevention program aimed at depression and anxiety in adolescent girls. Adolescents aged between 11 and 15 years old with depressive and/or anxiety symptoms and with parents who show indicators of parental psychopathology will be randomly assigned to the experimental (N = 80) or control groups (N = 80). Participants in the experimental group will follow a preventive intervention, consisting of six sessions of 90 minutes each. All participants will complete baseline, intervention phase 1 (after session 2), intervention phase 2 (after session 4), post-intervention, 6 month follow-up, and 12 month follow-up assessments. Furthermore, parents will be asked to complete assessments at baseline, post-intervention, and 12-month follow-up. Primary outcome will be depressive symptoms. Secondary outcomes will be anxiety symptoms, suicidal ideation, response style, negative cognitive errors, parental emotional support and parental control, parental psychopathology, parenting stress and adolescents’ depression and anxiety symptoms according to the parents. Discussion: This paper described the study designed to evaluate a program for preventing depression and/or anxiety in high-risk adolescents over a 12-month follow-up period. If the program showed to be effective in reducing symptoms of depression and anxiety and preventing adolescents from developing clinical levels of these disorders, our results would be relevant to practice. Thus, the intervention could be used on a large scale. Moreover, this study aims to contribute to the evidence-based prevention of depression and anxiety of adolescents. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1513356406," Journal , Peer Reviewed Journal , Journal Article",2013
569,"Impact of a mobile phone and web program on symptom and functional outcomes for people with mild-to-moderate depression, anxiety and stress: A randomised controlled trial","Background: Mobile phone-based psychological interventions enable real time self-monitoring and self-management, and large-scale dissemination. However, few studies have focussed on mild-to-moderate symptoms where public health need is greatest, and none have targeted work and social functioning. This study reports outcomes of a CONSORT-compliant randomised controlled trial (RCT) to evaluate the efficacy of myCompass , a self-guided psychological treatment delivered via mobile phone and computer, designed to reduce mild-to-moderate depression, anxiety and stress, and improve work and social functioning. Method: Community-based volunteers with mild-to-moderate depression, anxiety and/or stress ( N = 720) were randomly assigned to the myCompass program, an attention control intervention, or to a waitlist condition for seven weeks. The interventions were fully automated, without any human input or guidance. Participants’ symptoms and functioning were assessed at baseline, post-intervention and 3-month follow-up, using the Depression, Anxiety and Stress Scale and the Work and Social Adjustment Scale. Results: Retention rates at post-intervention and follow-up for the study sample were 72.1% ( n = 449) and 48.6% ( n = 350) respectively. The myCompass group showed significantly greater improvement in symptoms of depression, anxiety and stress and in work and social functioning relative to both control conditions at the end of the 7-week intervention phase (between-group effect sizes ranged from d = .22 to d = .55 based on the observed means). Symptom scores remained at near normal levels at 3-month follow-up. Participants in the attention control condition showed gradual symptom improvement during the post-intervention phase and their scores did not differ from the myCompass group at 3-month follow-up. Conclusions: The myCompass program is an effective public health program, facilitating rapid improvements in symptoms and in work and social functioning for individuals with mild-to-moderate mental health problems. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",1513356245," Journal , Peer Reviewed Journal , Journal Article",2013
570,Brain responses to body image stimuli but not food are altered in women with bulimia nervosa,"Background: Research into the neural correlates of bulimia nervosa (BN) psychopathology remains limited. Methods: In this functional magnetic resonance imaging study, 21 BN patients and 23 healthy controls (HCs) completed two paradigms: 1) processing of visual food stimuli and 2) comparing their own appearance with that of slim women. Participants also rated food craving and anxiety levels. Results: Brain activation patterns in response to food cues did not differ between women with and without BN. However, when evaluating themselves against images of slim women, BN patients engaged the insula more and the fusiform gyrus less, compared to HCs, suggesting increased self-focus among women with BN whilst comparing themselves to a ‘slim ideal’. In these BN patients, exposure to food and body image stimuli increased self-reported levels of anxiety, but not craving. Conclusions: Our findings suggest that women with BN differ from HCs in the way they process body image, but not in the way they process food stimuli. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract)",1513357197," Journal , Peer Reviewed Journal , Journal Article",2013
571,Evaluating differential developmental trajectories to adolescent-onset mood and psychotic disorders,"Background: It is an open question as to whether differential developmental trajectories, potentially representing underlying pathophysiological processes, can form the basis of a more useful typology in young persons who present for mental health care. Methods: A cohort of 605 young people was recruited from youth mental health services that target the early phases of anxiety, mood or psychotic disorders. Participants were assigned to one of three clinical sub-types (anxious-depression; mania-fatigue; developmental-psychotic) according to putative developmental trajectories. Results: The distribution of subtypes was: 51% anxiety-depression, 25% mania-fatigue and 24% developmental-psychotic, with key differences in demographic, clinical, family history and neuropsychological characteristics. When analyses were limited to 286 cases with ‘attenuated’ or sub-threshold syndromes, the pattern of differences was similar. Multinomial logistic regression demonstrated that compared to the developmental-psychotic subtype, both the mania-fatigue and anxiety-depression subtypes were younger and more depressed at presentation, but less functionally impaired. Other discriminating variables between the developmental-psychotic and mania-fatigue sub-types were that the latter were significantly more likely to have a family history of bipolar disorder but have less likelihood of impaired verbal learning; whilst the anxious-depression group were more anxious, more likely to have a family history of depression, and had a higher premorbid IQ level. Conclusions: This cross-sectional evaluation provides preliminary support for differing developmental trajectories in young persons presenting for mental health care. Prospective follow-up is needed to examine the predictive validity of this approach and its relationships to underlying pathophysiological mechanisms. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1513356423," Journal , Peer Reviewed Journal , Journal Article",2013
572,ADHD in girls and boys—Gender differences in co-existing symptoms and executive function measures,"Background: ADHD is diagnosed and treated more often in males than in females. Research on gender differences suggests that girls may be consistently underidentified and underdiagnosed because of differences in the expression of the disorder among boys and girls. One aim of the present study was to assess in a clinical sample of medication naïve boys and girls with ADHD, whether there were significant gender x diagnosis interactions in co-existing symptom severity and executive function (EF) impairment. The second aim was to delineate specific symptom ratings and measures of EF that were most important in distinguishing ADHD from healthy controls (HC) of the same gender. Methods: Thirty-seven females with ADHD, 43 males with ADHD, 18 HC females and 32 HC males between 8 and 17 years were included. Co-existing symptoms were assessed with self-report scales and parent ratings. EF was assessed with parent ratings of executive skills in everyday situations (BRIEF), and neuropsychological tests. The three measurement domains (co-existing symptoms, BRIEF, neuropsychological EF tests) were investigated using analysis of variance (ANOVA) and random forest classification. Results: ANOVAs revealed only one significant diagnosis x gender interaction, with higher rates of self-reported anxiety symptoms in females with ADHD. Random forest classification indicated that co-existing symptom ratings was substantially better in distinguishing subjects with ADHD from HC in females (93% accuracy) than in males (86% accuracy). The most important distinguishing variable was self-reported anxiety in females, and parent ratings of rule breaking in males. Parent ratings of EF skills were better in distinguishing subjects with ADHD from HC in males (96% accuracy) than in females (92% accuracy). Neuropsychological EF tests had only a modest ability to categorize subjects as ADHD or HC in males (73% accuracy) and females (79% accuracy). Conclusions: Our findings emphasize the combination of self-report and parent rating scales for the identification of different comorbid symptom expression in boys and girls already diagnosed with ADHD. Self-report scales may increase awareness of internalizing problems particularly salient in females with ADHD. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)",1475576596," Journal , Peer Reviewed Journal , Journal Article",2013
